year,month,rank,song_title,artist_name
1999,3,28,WESTSIDE,TQ
1999,3,29,BE THERE,UNKLE 
1999,3,30,BORN TO BE WILD,STEPPENWOLF
1999,3,31,YOU GOT ME,ROOTS 
1999,3,32,CAN'T GET ENOUGH,SOULSEARCHER
1999,3,33,CHOCOLATE SALTY BALLS (P.S. I LOVE YOU),CHEF
1999,3,34,PRAISE YOU,FATBOY SLIM
1999,3,35,BELIEVE,CHER
1999,3,36,PRECIOUS TIME,VAN MORRISON
1999,3,37,24 HOURS FROM YOU,NEXT OF KIN
1999,3,38,SUNBURN,MICHELLE COLLINS
1999,3,39,TEQUILA,TERRORVISION
1999,3,40,NATIONAL EXPRESS,DIVINE COMEDY
1999,3,41,BACK TOGETHER,BABYBIRD
1999,3,42,CRAZY,MOFFATTS
1999,3,43,(YOU GOT ME) BURNING UP,CEVIN FISHER
1999,3,44,WHISKEY IN THE JAR,METALLICA
1999,3,45,SPACE LORD,MONSTER MAGNET
1999,3,46,TONITE,SUPERCAR
1999,3,47,THESE ARE THE TIMES,DRU HILL
1999,3,48,END OF THE LINE,HONEYZ
1999,3,49,HAZEL,LOOP DA LOOP
1999,3,50,WHAT IT'S LIKE,EVERLAST
1999,3,51,CAN'T SMILE WITHOUT YOU,JAMES BULLER
1999,3,52,A LITTLE BIT MORE,911
1999,3,53,THE ONLY RHYME THAT BITES 99,MC TUNES VS 808 STATE
1999,3,54,AS GOOD AS IT GETS,GENE
1999,3,55,I WANT YOU FOR MYSELF,ANOTHER LEVEL
1999,3,56,BLANKET,URBAN SPECIES 
1999,3,57,GOODBYE,SPICE GIRLS
1999,3,58,MORE THAN THIS,EMMIE
1999,3,59,LEAVING ON A JET PLANE,CHANTAL KREVIAZUK
1999,3,60,UP AND DOWN,VENGABOYS
1999,3,61,TO YOU I BELONG,B'WITCHED
1999,3,62,RUSH,KLESHAY
1999,3,63,WHEN I GROW UP,GARBAGE
1999,3,64,GOOD LIFE (BUENA VIDA),INNER CITY
1999,3,65,NO REGRETS/ANTMUSIC,ROBBIE WILLIAMS
1999,3,66,WALK LIKE A PANTHER,ALL SEEING I 
1999,3,67,ALL I ASK,RAE & CHRISTIAN 
1999,3,68,BIG BIG WORLD,EMILIA
1999,3,69,GIVEN UP,MIRRORBALL
1999,3,70,YOU SHOULD BE...,BLOCKSTER
1999,3,71,DREAMING,M PEOPLE
1999,3,72,GIMME SOME MORE,BUSTA RHYMES
1999,3,73,CASSIUS 1999,CASSIUS
1999,3,74,EVERY YOU EVERY ME,PLACEBO
1999,3,75,MIAMI,WILL SMITH
1999,3,76,SEARCHIN' MY SOUL,VONDA SHEPARD
1999,3,77,WHAT U DO,COLOURS 
1999,3,78,SECRET WISH,BOCCACCIO LIFE
1999,3,79,ANGELS,ROBBIE WILLIAMS
1999,3,80,ESPECIALLY FOR YOU,DENISE AND JOHNNY
1999,3,81,SHE WANTS YOU,BILLIE
1999,3,82,BALLAD OF RAY SUZUKI,LOOPER
1999,3,83,BODY,FUNKY GREEN DOGS
1999,3,84,SO YOUNG,CORRS
1999,3,85,MILLENNIUM,ROBBIE WILLIAMS
1999,3,86,FOR AN ANGEL,PAUL VAN DYK
1999,3,87,DUMB,BEAUTIFUL SOUTH
1999,3,88,NIGHTBREED,HELLFIRE CLUB
1999,3,89,ACTION AND DRAMA,BIS
1999,3,90,THE EVERLASTING,MANIC STREET PREACHERS
1999,3,91,RELAX,ROBBIE RIVERA PTS INVASION
1999,3,92,IT'S A PARTY,BOUNTY KILLER
1999,3,93,UNTIL THE TIME IS THROUGH,FIVE
1999,3,94,THE LIVING DREAM,SUNDANCE
1999,3,95,EACH TIME,E-17
1999,3,96,WOULD YOU...?,TOUCH AND GO
1999,3,97,SEE LINE WOMAN '99,SONGSTRESS
1999,3,98,THE GREATEST LOVE YOU'LL NEVER KNOW,LUTRICIA MCNEAL
1999,3,99,KNOCK ON WOOD,MARY GRIFFIN
1999,3,100,IF YOU BUY THIS RECORD YOUR LIFE WILL BE,TAMPERER FEAT MAYA
1999,4,1,FLAT BEAT,MR. OIZO
1999,4,2,WITCH DOCTOR,CARTOONS
1999,4,3,HONEY TO THE BEE,BILLIE
1999,4,4,BABY 1 MORE TIME,BRITNEY SPEARS
1999,4,5,YOU GET WHAT YOU GIVE,NEW RADICALS
1999,4,6,WHEN THE GOING GETS TOUGH,BOYZONE
1999,4,7,NO SCRUBS,TLC
1999,4,8,WE LIKE TO PARTY! (THE VENGABUS),VENGABOYS
1999,4,9,BLAME IT ON THE WEATHERMAN,B'WITCHED
1999,4,10,YOU GOTTA BE,DES'REE
1999,4,11,BETTER BEST FORGOTTEN,STEPS
1999,4,12,IT'S NOT RIGHT BUT IT'S OKAY,WHITNEY HOUSTON
1999,4,13,STRONG,ROBBIE WILLIAMS
1999,4,14,OUT OF THE BLUE,SYSTEM F
1999,4,15,COLOUR THE WORLD,SASH!
1999,4,16,WINDOWLICKER,APHEX TWIN
1999,4,17,MY LOVE,KELE LE ROC
1999,4,18,MUSIC TO WATCH THE GIRLS GO BY,ANDY WILLIAMS
1999,4,19,STRONG ENOUGH,CHER
1999,4,20,TENDER,BLUR
1999,4,21,AS,GEORGE MICHAEL & MARY J.BLIGE
1999,4,22,CHANGES,2 PAC
1999,4,23,RUNAWAY,CORRS
1999,4,24,HEARTBEAT/TRAGEDY,STEPS
1999,4,25,YOU STOLE THE SUN FROM MY HEART,MANIC STREET PREACHERS
1999,4,26,KILLIN' TIME,TINA COUSINS
1999,4,27,PUSH UPSTAIRS,UNDERWORLD
1999,4,28,WISH I COULD FLY,ROXETTE
1999,4,29,LULLABY,SHAWN MULLINS
1999,4,30,MARIA,BLONDIE
1999,4,31,DAY IN DAY OUT,FEEDER
1999,4,32,WRITING TO REACH YOU,TRAVIS
1999,4,33,HOW LONG'S A TEAR TAKE TO DRY?,BEAUTIFUL SOUTH
1999,4,34,JUMP JIVE AN' WAIL,BRIAN SETZER ORCHESTRA
1999,4,35,NOTHING REALLY MATTERS,MADONNA
1999,4,36,FLY AWAY,LENNY KRAVITZ
1999,4,37,ERASE/REWIND,CARDIGANS
1999,4,38,JUST LOOKING,STEREOPHONICS
1999,4,39,YOU DON'T KNOW ME,ARMAND VAN HELDEN
1999,4,40,PROTECT YOUR MIND (FOR THE LOVE OF A..),DJ SAKIN & FRIENDS
1999,4,41,AT MY MOST BEAUTIFUL,REM
1999,4,42,SWEET LIES,ELLIE CAMPBELL
1999,4,43,THE GREATEST HIGH,HURRICANE 1
1999,4,44,SEE THE STAR,DELIRIOUS?
1999,4,45,STYLE,ORBITAL
1999,4,46,LET'S GET DOWN,SPACEDUST
1999,4,47,EVERYDAY GIRL,DJ RAP
1999,4,48,WON'T YOU STAY,CHRISTIAN FRY
1999,4,49,EX-FACTOR,LAURYN HILL
1999,4,50,WHEN YOU'RE GONE,BRYAN ADAMS 
1999,4,51,RUST,ECHO & THE BUNNYMEN
1999,4,52,B LINE,LAMB
1999,4,53,YOU BETTER,MOUNT RUSHMORE PTS KNACK
1999,4,54,ONE WEEK,BARENAKED LADIES
1999,4,55,BETCHA CAN'T WAIT,E-17
1999,4,56,NEVER HAD IT SO GOOD,TAKE 5
1999,4,57,ENJOY YOURSELF,A+
1999,4,58,MOVIN' THRU YOUR SYSTEM,JARK PRONGO
1999,4,59,PRETTY FLY (FOR A WHITE GUY),OFFSPRING
1999,4,60,I WANT YOU BACK,NSYNC
1999,4,61,GOODBYE,SPICE GIRLS
1999,4,62,BELIEVE,CHER
1999,4,63,WRITTEN IN THE STARS,ELTON JOHN & LEANN RIMES
1999,4,64,THE WAY DREAMS ARE,DANIEL O'DONNELL
1999,4,65,BABYLON,BLACK DOG 
1999,4,66,DO YOU FEEL ME? (..FREAK YOU),MEN OF VIZION
1999,4,67,TO YOU I BELONG,B'WITCHED
1999,4,68,TEQUILA,TERRORVISION
1999,4,69,BOY YOU KNOCK ME OUT,TATYANA ALI 
1999,4,70,WHEN YOU BELIEVE,MARIAH CAREY & WHITNEY HOUSTON
1999,4,71,WHAT'S SO DIFFERENT?,GINUWINE
1999,4,72,PRAISE YOU,FATBOY SLIM
1999,4,73,SING IT BACK,MOLOKO
1999,4,74,EVERYBODY GET UP,CAPRICCIO
1999,4,75,I SURRENDER,DAVID SYLVIAN
1999,4,76,NO REGRETS/ANTMUSIC,ROBBIE WILLIAMS
1999,4,77,SLIDE,GOO GOO DOLLS
1999,4,78,ANYTHING BUT DOWN,SHERYL CROW
1999,4,79,HEAVY HIGH,LIZ HORSMAN
1999,4,80,CHILDREN,TILT
1999,4,81,MO' POP,DOT ALLISON
1999,4,82,SHAKESPEARE IN LOVE,LAYA KAYLIF
1999,4,83,I'M NOT READY,KEITH SWEAT
1999,4,84,MAKE IT REAL,RADIATOR
1999,4,85,METAL FINGERS IN MY BODY,ADD N TO (X)
1999,4,86,I LOVE THE WAY YOU LOVE ME,BOYZONE
1999,4,87,BET YA MAN CAN'T (TRIZ),FAT JOE
1999,4,88,GOTTA HAVE HOPE,BLACKOUT
1999,4,89,ANGELS,ROBBIE WILLIAMS
1999,4,90,TOUCH SENSITIVE,FALL
1999,4,91,24 HOURS FROM YOU,NEXT OF KIN
1999,4,92,SAY YOU LOVE ME,JOHNSON
1999,4,93,UP AND DOWN,VENGABOYS
1999,4,94,CASSIUS 1999,CASSIUS
1999,4,95,I WANT YOU FOR MYSELF,ANOTHER LEVEL
1999,4,96,CRAZY,MOFFATTS
1999,4,97,FOR AN ANGEL,PAUL VAN DYK
1999,4,98,FLAT BEAT,MR. OIZO
1999,4,99,WORLD 99,PULP VICTIM
1999,4,100,CLUB LONELY,SAM ELLIS
1999,5,1,SWEAR IT AGAIN,WESTLIFE
1999,5,2,RIGHT HERE RIGHT NOW,FATBOY SLIM
1999,5,3,PERFECT MOMENT,MARTINE MCCUTCHEON
1999,5,4,IN OUR LIFETIME,TEXAS
1999,5,5,RED ALERT,BASEMENT JAXX
1999,5,6,WHAT'S IT GONNA BE?!,BUSTA RHYMES 
1999,5,7,BYE BYE BABY,TQ
1999,5,8,TURN AROUND,PHATS & SMALL
1999,5,9,NO SCRUBS,TLC
1999,5,10,WITCH DOCTOR,CARTOONS
1999,5,11,MY NAME IS,EMINEM
1999,5,12,THANK ABBA FOR THE MUSIC,VARIOUS ARTISTS
1999,5,13,YOU GET WHAT YOU GIVE,NEW RADICALS
1999,5,14,BRING MY FAMILY BACK,FAITHLESS
1999,5,15,BABY 1 MORE TIME,BRITNEY SPEARS
1999,5,16,LOVE OF A LIFETIME,HONEYZ
1999,5,17,FLAT BEAT,MR. OIZO
1999,5,18,FLOWERZ,ARMAND VAN HELDEN
1999,5,19,TABOO,GLAMMA KID 
1999,5,20,WE LIKE TO PARTY! (THE VENGABUS),VENGABOYS
1999,5,21,ELECTRICITY,SUEDE
1999,5,22,DEAD FROM THE WAIST DOWN,CATATONIA
1999,5,23,ALL NIGHT LONG,FAITH EVANS 
1999,5,24,IT'S NOT RIGHT BUT IT'S OKAY,WHITNEY HOUSTON
1999,5,25,GIRLFRIEND/BOYFRIEND,BLACKSTREET WITH JANET
1999,5,26,LA MUSICA,RUFF DRIVERZ PTS ARROLA
1999,5,27,WALK THIS LAND,E-Z ROLLERS
1999,5,28,GEORGY PORGY,ERIC BENET 
1999,5,29,CHECK IT OUT (EVERYBODY),B.M.R 
1999,5,30,THE TRAIN IS COMING,UB40
1999,5,31,WHEN THE GOING GETS TOUGH,BOYZONE
1999,5,32,BETTER BEST FORGOTTEN,STEPS
1999,5,33,BE ALONE NO MORE,ANOTHER LEVEL
1999,5,34,BADDER BADDER SCHWING,FREDDY FRESH
1999,5,35,BLAME IT ON THE WEATHERMAN,B'WITCHED
1999,5,36,STRONG,ROBBIE WILLIAMS
1999,5,37,PROMISES,CRANBERRIES
1999,5,38,IS NOTHING SACRED,MEAT LOAF 
1999,5,39,EL PARAISO RICO,DEETAH
1999,5,40,HONEY TO THE BEE,BILLIE
1999,5,41,MADE IT BACK 99,BEVERLEY KNIGHT
1999,5,42,HEARTBEAT/TRAGEDY,STEPS
1999,5,43,CHANGES,2 PAC
1999,5,44,AS,GEORGE MICHAEL & MARY J.BLIGE
1999,5,45,I'VE GOT SOMETHING TO SAY,REEF
1999,5,46,VIVID,ELECTRONIC
1999,5,47,YOU GOTTA BE,DES'REE
1999,5,48,TENDER,BLUR
1999,5,49,GOODBYE,SPICE GIRLS
1999,5,50,STRONG ENOUGH,CHER
1999,5,51,RUNAWAY,CORRS
1999,5,52,I STILL BELIEVE,MARIAH CAREY
1999,5,53,EVERYTIME IT RAINS,ACE OF BASE
1999,5,54,GOOD SIGN,EMILIA
1999,5,55,BABY BRITAIN,ELLIOTT SMITH
1999,5,56,MARIA,BLONDIE
1999,5,57,TUESDAY AFTERNOON,JENNIFER BROWN
1999,5,58,REAL LIFE,BON JOVI
1999,5,59,LOVE ON LOVE,CANDI STATON
1999,5,60,OUT OF THE BLUE,SYSTEM F
1999,5,61,ARMY,BEN FOLDS FIVE
1999,5,62,COLOUR THE WORLD,SASH!
1999,5,63,YOU STOLE THE SUN FROM MY HEART,MANIC STREET PREACHERS
1999,5,64,END OF THE LINE,HONEYZ
1999,5,65,MY LOVE,KELE LE ROC
1999,5,66,NEVER THERE,CAKE
1999,5,67,WISH I COULD FLY,ROXETTE
1999,5,68,MUSIC TO WATCH THE GIRLS GO BY,ANDY WILLIAMS
1999,5,69,NOTHING REALLY MATTERS,MADONNA
1999,5,70,ERASE/REWIND,CARDIGANS
1999,5,71,LULLABY,SHAWN MULLINS
1999,5,72,TOLEDO,ELVIS COSTELLO
1999,5,73,FILL HER UP,GENE
1999,5,74,BULGARIAN,TRAVEL
1999,5,75,THE MORE I SEE YOU,BARBARA WINDSOR & MIKE REID
1999,5,76,BELIEVE,CHER
1999,5,77,A LITTLE BIT MORE,911
1999,5,78,ENDLESS WAVE,KAMAYA PAINTERS
1999,5,79,EX-FACTOR,LAURYN HILL
1999,5,80,TEQUILA,TERRORVISION
1999,5,81,THESE ARE THE TIMES,DRU HILL
1999,5,82,BOUNCE, ROCK
1999,5,83,BORN TO BE WILD,STEPPENWOLF
1999,5,84,I'M LONELY,HOLLIS P. MONROE
1999,5,85,FAR ABOVE THE CLOUDS,MIKE OLDFIELD
1999,5,86,24 HOURS FROM YOU,NEXT OF KIN
1999,5,87,INSTANT STREET,DEUS
1999,5,88,PRAISE YOU,FATBOY SLIM
1999,5,89,PARADISE,RALPH FRIDGE
1999,5,90,YOU,DYNAMO ELECTRIX
1999,5,91,ANYTHING BUT DOWN,SHERYL CROW
1999,5,92,BROTHERS & SISTERS,COLDPLAY
1999,5,93,CRAZY,MOFFATTS
1999,5,94,MYSTICAL MACHINE GUN,KULA SHAKER
1999,5,95,9PM (TILL I COME) (GERMAN IMPORT),ATB
1999,5,96,MOVING TO CALIFORNIA,STRAW
1999,5,97,FOR AN ANGEL,PAUL VAN DYK
1999,5,98,NATIONAL EXPRESS,DIVINE COMEDY
1999,5,99,LOVE & FATE - PART II,LOVE & FATE
1999,5,100,GOOD LIFE (BUENA VIDA),INNER CITY
1999,6,1,SWEET LIKE CHOCOLATE,SHANKS & BIGFOOT
1999,6,2,OOH LA LA,WISEGUYS
1999,6,3,THAT DON'T IMPRESS ME MUCH,SHANIA TWAIN
1999,6,4,CANNED HEAT,JAMIROQUAI
1999,6,5,KISS ME,SIXPENCE NONE THE RICHER
1999,6,6,SALTWATER,CHICANE 
1999,6,7,YOU NEEDED ME,BOYZONE
1999,6,8,SAY IT AGAIN,PRECIOUS
1999,6,9,I WANT IT THAT WAY,BACKSTREET BOYS
1999,6,10,LOOK AT ME,GERI HALLIWELL
1999,6,11,PUMPING ON YOUR STEREO,SUPERGRASS
1999,6,12,NO SCRUBS,TLC
1999,6,13,DISCO DOWN,SHED SEVEN
1999,6,14,NOMANSLAND (DAVID'S SONG),DJ SAKIN & FRIENDS
1999,6,15,I QUIT,HEPBURN
1999,6,16,LIFT IT HIGH (ALL ABOUT BELIEF),1999 MANCHESTER UNITED SQUAD
1999,6,17,TURN AROUND,PHATS & SMALL
1999,6,18,EVERY MORNING,SUGAR RAY
1999,6,19,YOU LOOK SO FINE,GARBAGE
1999,6,20,YOU GET WHAT YOU GIVE,NEW RADICALS
1999,6,21,JUMBO,UNDERWORLD
1999,6,22,JOY!,GAY DAD
1999,6,23,RED ALERT,BASEMENT JAXX
1999,6,24,SWEAR IT AGAIN,WESTLIFE
1999,6,25,HATE ME NOW,NAS 
1999,6,26,PICK A PART THAT'S NEW,STEREOPHONICS
1999,6,27,BABY 1 MORE TIME,BRITNEY SPEARS
1999,6,28,CLOUD NUMBER 9,BRYAN ADAMS
1999,6,29,PERFECT MOMENT,MARTINE MCCUTCHEON
1999,6,30,WITCH DOCTOR,CARTOONS
1999,6,31,DRIFTWOOD,TRAVIS
1999,6,32,THANK ABBA FOR THE MUSIC,VARIOUS ARTISTS
1999,6,33,HAPPINESS HAPPENING,LOST WITNESS
1999,6,34,WHY DON'T YOU GET A JOB?,OFFSPRING
1999,6,35,NOW THAT YOU'VE GONE,MIKE & THE MECHANICS
1999,6,36,WHAT YOU NEED,POWERHOUSE 
1999,6,37,RIGHT HERE RIGHT NOW,FATBOY SLIM
1999,6,38,PRIVATE NUMBER,911
1999,6,39,(NOT THE) GREATEST RAPPER,1000 CLOWNS
1999,6,40,BIG LOVE,PETE HELLER
1999,6,41,IN OUR LIFETIME,TEXAS
1999,6,42,DAYZ LIKE THAT,FIERCE
1999,6,43,SECRETLY,SKUNK ANANSIE
1999,6,44,HOLD ON,JOSE NUNEZ 
1999,6,45,SOMEONE SHOULD TELL HER,MAVERICKS
1999,6,46,SWEETY,REEF
1999,6,47,BETTER BEST FORGOTTEN,STEPS
1999,6,48,REMOTE CONTROL/3 MCS & 1DJ,BEASTIE BOYS
1999,6,49,MY NAME IS,EMINEM
1999,6,50,WHAT'S IT GONNA BE?!,BUSTA RHYMES 
1999,6,51,FLAT BEAT,MR. OIZO
1999,6,52,ANYTHING YOU WANT (I'VE GOT IT),ULTIMATE KAOS
1999,6,53,IF EVER,3RD STOREE
1999,6,54,OLD FOLKS,A
1999,6,55,ON MY WAY,MIKE KOGLIN 
1999,6,56,NORTHERN LITES,SUPER FURRY ANIMALS
1999,6,57,WHEN THE GOING GETS TOUGH,BOYZONE
1999,6,58,IT'S NOT RIGHT BUT IT'S OKAY,WHITNEY HOUSTON
1999,6,59,WE LIKE TO PARTY! (THE VENGABUS),VENGABOYS
1999,6,60,BYE BYE BABY,TQ
1999,6,61,WE'RE GOING OUT,YOUNGER YOUNGER 28'S
1999,6,62,WE ARE DA CLICK,DA CLICK
1999,6,63,TABOO,GLAMMA KID 
1999,6,64,THIS IS MY TIME,3 COLOURS RED
1999,6,65,HEARTBEAT/TRAGEDY,STEPS
1999,6,66,SHOWER YOUR LOVE,KULA SHAKER
1999,6,67,LOVE OF A LIFETIME,HONEYZ
1999,6,68,CARTE BLANCHE,VERACOCHA
1999,6,69,FEELING FOR YOU,CASSIUS
1999,6,70,HURT ME SO BAD,LULU
1999,6,71,HEAR YOU CALLING,AURORA
1999,6,72,9PM (TILL I COME) (GERMAN IMPORT),ATB
1999,6,73,BE ALONE NO MORE,ANOTHER LEVEL
1999,6,74,BEAT MAMA,CAST
1999,6,75,NOTHING REALLY MATTERS,MADONNA
1999,6,76,BE THERE,TALL PAUL
1999,6,77,AS,GEORGE MICHAEL & MARY J.BLIGE
1999,6,78,RED DRAGON TATTOO,FOUNTAINS OF WAYNE
1999,6,79,TWO AND A HALF DAYS IN LOVE WITH YOU,SIX BY SEVEN
1999,6,80,SEA EP,DOVES
1999,6,81,FLY AWAY,LENNY KRAVITZ
1999,6,82,THE FINAL,PHIL FULDNER
1999,6,83,RAISE,JONNY L
1999,6,84,MY LOVE,KELE LE ROC
1999,6,85,SKIN,CHARLOTTE
1999,6,86,YOU STOLE THE SUN FROM MY HEART,MANIC STREET PREACHERS
1999,6,87,LULLABY,SHAWN MULLINS
1999,6,88,WALK THIS LAND,E-Z ROLLERS
1999,6,89,GET DOWN ON IT(PUT YOUR ARMS IN THE AIR),SUPERMOTORFUNK
1999,6,90,MUSIC TO WATCH THE GIRLS GO BY,ANDY WILLIAMS
1999,6,91,YOU DON'T KNOW ME,ARMAND VAN HELDEN
1999,6,92,WRITING TO REACH YOU,TRAVIS
1999,6,93,ASTRONAUT,FUNGUS
1999,6,94,I'M TELLIN YOU,CHUBBY CHUNKS 
1999,6,95,FOR AN ANGEL,PAUL VAN DYK
1999,6,96,JUST LOOKING,STEREOPHONICS
1999,6,97,LEAN ON ME (WITH THE FAMILY),2-4 FAMILY
1999,6,98,PUSH UPSTAIRS,UNDERWORLD
1999,6,99,TIDY GIRLS EP,RACHEL AUBURN
1999,6,100,DID YOU HEAR ME?,RED LIGHT DISTRICT
1999,7,1,9PM (TILL I COME),ATB
1999,7,2,MY LOVE IS YOUR LOVE,WHITNEY HOUSTON
1999,7,3,BOOM,BOOM
1999,7,4,IF YOU HAD MY LOVE,JENNIFER LOPEZ
1999,7,5,BRING IT ALL BACK,S CLUB 7
1999,7,6,BE THE FIRST TO BELIEVE,A1
1999,7,7,SOMETIMES,BRITNEY SPEARS
1999,7,8,BEAUTIFUL STRANGER,MADONNA
1999,7,9,THAT DON'T IMPRESS ME MUCH,SHANIA TWAIN
1999,7,10,I BREATHE AGAIN,ADAM RICKITT
1999,7,11,SWEET LIKE CHOCOLATE,SHANKS & BIGFOOT
1999,7,12,EVERYBODY'S FREE (TO WEAR SUNSCREEN),BAZ LUHRMANN
1999,7,13,SHE'S IN FASHION,SUEDE
1999,7,14,TEARIN' UP MY HEART,NSYNC
1999,7,15,LOUIE LOUIE,THREE AMIGOS
1999,7,16,HEY BOY HEY GIRL,CHEMICAL BROTHERS
1999,7,17,DOODAH!,CARTOONS
1999,7,18,KISS ME,SIXPENCE NONE THE RICHER
1999,7,19,I WANT IT THAT WAY,BACKSTREET BOYS
1999,7,20,TAKE ME TO YOUR HEAVEN,CHARLOTTE NILSSON
1999,7,21,FROM THE HEART,ANOTHER LEVEL
1999,7,22,PINK,AEROSMITH
1999,7,23,SALTWATER,CHICANE 
1999,7,24,MY OWN WORST ENEMY,LIT
1999,7,25,OOH LA LA,WISEGUYS
1999,7,26,THERE'S YOUR TROUBLE,DIXIE CHICKS
1999,7,27,DEAR MAMA,2 PAC
1999,7,28,CANNED HEAT,JAMIROQUAI
1999,7,29,NO SCRUBS,TLC
1999,7,30,ALL OR NOTHING,CHER
1999,7,31,808,BLAQUE IVORY
1999,7,32,INSANE IN THE BRAIN,JASON NEVINS VS CYPRESS HILL
1999,7,33,ALMOST DOESN'T COUNT,BRANDY
1999,7,34,SCAR TISSUE,RED HOT CHILI PEPPERS
1999,7,35,IT AIN'T GONNA BE ME,CJ BOLLAND
1999,7,36,LOOK AT ME,GERI HALLIWELL
1999,7,37,EVERY MORNING,SUGAR RAY
1999,7,38,CREAM,BLANK & JONES
1999,7,39,YOU NEEDED ME,BOYZONE
1999,7,40,ROCK IS DEAD,MARILYN MANSON
1999,7,41,YOU GET WHAT YOU GIVE,NEW RADICALS
1999,7,42,TURN AROUND,PHATS & SMALL
1999,7,43,LADYFINGERS,LUSCIOUS JACKSON
1999,7,44,EVERYTIME,TATYANA ALI
1999,7,45,PUMPING ON YOUR STEREO,SUPERGRASS
1999,7,46,BABY 1 MORE TIME,BRITNEY SPEARS
1999,7,47,ENDS,EVERLAST
1999,7,48,NOMANSLAND (DAVID'S SONG),DJ SAKIN & FRIENDS
1999,7,49,GET IT UP,RM PROJECT
1999,7,50,SAY IT AGAIN,PRECIOUS
1999,7,51,DO SOMETHING,MACY GRAY
1999,7,52,DIMENSION,SALT TANK
1999,7,53,I QUIT,HEPBURN
1999,7,54,IT'S ALL GOOD,DA MOB 
1999,7,55,JUST ROUND,A VERY GOOD FRIEND OF MINE
1999,7,56,SWEAR IT AGAIN,WESTLIFE
1999,7,57,PERFECT MOMENT,MARTINE MCCUTCHEON
1999,7,58,LET IT RIDE,TODD TERRY
1999,7,59,NEVER KNEW LOVE,NIGHTCRAWLERS
1999,7,60,PICK A PART THAT'S NEW,STEREOPHONICS
1999,7,61,CLOUD NUMBER 9,BRYAN ADAMS
1999,7,62,SISTER DEW,DEUS
1999,7,63,THANK ABBA FOR THE MUSIC,VARIOUS ARTISTS
1999,7,64,COME,MARTHA WASH
1999,7,65,RIGHT HERE RIGHT NOW,FATBOY SLIM
1999,7,66,THE RUBETTES,AUTEURS
1999,7,67,UNTIL YOU LOVED ME,MOFFATTS
1999,7,68,DISCO DOWN,SHED SEVEN
1999,7,69,DOWN SO LONG,JEWEL
1999,7,70,HONEY TO THE BEE,BILLIE
1999,7,71,LIFT IT HIGH (ALL ABOUT BELIEF),1999 MANCHESTER UNITED SQUAD
1999,7,72,HATE ME NOW,NAS 
1999,7,73,21ST CENTURY GIRLS,21ST CENTURY GIRLS
1999,7,74,RED ALERT,BASEMENT JAXX
1999,7,75,RACE FOR THE PRIZE,FLAMING LIPS
1999,7,76,BETTER BEST FORGOTTEN,STEPS
1999,7,77,IBIZA IN MY SOUL,RHYTHM MASTERS
1999,7,78,THE HYMN FOR THE CIGARETTES,HEFNER
1999,7,79,THE JOURNEY,DONNATELLA
1999,7,80,BE ALONE NO MORE,ANOTHER LEVEL
1999,7,81,DON'T STOP (IMPORT),ATB
1999,7,82,BLAME IT ON THE WEATHERMAN,B'WITCHED
1999,7,83,STRONG,ROBBIE WILLIAMS
1999,7,84,NO REGRETS/ANTMUSIC,ROBBIE WILLIAMS
1999,7,85,ABOUT 3AM,DARK STAR
1999,7,86,SHE WANTS YOU,BILLIE
1999,7,87,ELECTRICITY,SUEDE
1999,7,88,GIRLFRIEND/BOYFRIEND,BLACKSTREET WITH JANET
1999,7,89,COMEDY,SHACK
1999,7,90,YOU GOTTA BE,DES'REE
1999,7,91,METAFORCE,ART OF NOISE
1999,7,92,AGHARTA - THE CITY OF SHAMBALLA,AFRIKA BAMBAATAA & WEST BAM
1999,7,93,EASY PATH,SEAFOOD
1999,7,94,SAMSARA,DAVE HOLMES
1999,7,95,PROMISES,CRANBERRIES
1999,7,96,BELIEVE,CHER
1999,7,97,FINER,NIGHTMARES ON WAX
1999,7,98,BURN,KULAY
1999,7,99,NOT EVERYTHING,PRIMA 
1999,7,100,MILLENNIUM,ROBBIE WILLIAMS
1999,8,1,WHEN YOU SAY NOTHING AT ALL,RONAN KEATING
1999,8,2,LIVIN' LA VIDA LOCA,RICKY MARTIN
1999,8,3,BETTER OFF ALONE,ALICE DEEJAY
1999,8,4,IF YA GETTIN' DOWN,FIVE
1999,8,5,LOVE'S GOT A HOLD ON MY HEART,STEPS
1999,8,6,9PM (TILL I COME),ATB
1999,8,7,WILD WILD WEST,WILL SMITH
1999,8,8,MY LOVE IS YOUR LOVE,WHITNEY HOUSTON
1999,8,9,STRAIGHT FROM THE HEART,DOOLALLY
1999,8,10,BOOM,BOOM
1999,8,11,GROOVE MACHINE,MARVIN AND TAMARA
1999,8,12,SYNTH & STRINGS,YOMANDA
1999,8,13,SOMETIMES,BRITNEY SPEARS
1999,8,14,BILLS,BILLS
1999,8,15,DOUBLE DOUBLE DUTCH,DOPE SMUGGLAZ
1999,8,16,IF YOU HAD MY LOVE,JENNIFER LOPEZ
1999,8,17,THAT DON'T IMPRESS ME MUCH,SHANIA TWAIN
1999,8,18,BRING IT ALL BACK,S CLUB 7
1999,8,19,AT THE RIVER,GROOVE ARMADA
1999,8,20,LOVESTRUCK,MADNESS
1999,8,21,BEAUTIFUL STRANGER,MADONNA
1999,8,22,WHERE MY GIRLS AT?,702
1999,8,23,THE MIRACLE,CLIFF RICHARD
