year,month,rank,artist,song,romance_score,political_score,sad_score
2013,6,51,gabrielleaplin,paniccord,0,16,2
2013,6,52,danielmerriweather,red,0,23,0
2013,6,53,1975,chocolate,2,30,0
2013,6,55,rihanna,diamonds,5,28,2
2013,6,56,brunomars,lockedoutofheaven,0,14,0
2013,6,57,bastille,laurapalmer,0,39,2
2013,6,58,christinaperri,athousandyears,4,21,2
2013,6,59,beyonceknowles,halo,0,27,0
2013,6,60,vanmorrison,browneyedgirl,2,20,2
2013,6,61,taylorswift,iknewyouweretrouble,0,52,3
2013,6,62,blackstreet,nodiggity,4,63,2
2013,6,63,swedishhousemafia,dontyouworrychild,2,30,2
2013,6,64,tich,dumb,0,24,4
2013,6,65,brunomars,treasure,0,25,2
2013,6,67,psy,gangnamstyle,5,57,0
2013,6,68,onedirection,onewayoranotherteenagekicks,0,11,2
2013,6,69,labrinth,beneathyourbeautiful,0,15,3
2013,6,70,jayz,99problems,6,148,3
2013,6,71,carlyraejepsen,tonightimgettingoveryou,3,13,3
2013,6,73,texas,theconversation,0,18,2
2013,6,74,drdre,thenextepisode,4,75,2
2013,6,75,loreen,euphoria,3,16,0
2013,6,76,rihanna,stay,2,22,2
2013,6,77,killers,somebodytoldme,0,15,4
2013,6,78,script,halloffame,0,58,2
2013,6,79,gabrielleaplin,pleasedontsayyouloveme,0,19,0
2013,6,81,fugees,readyornot,2,79,3
2013,6,83,ollymurs,troublemaker,0,23,0
2013,6,84,disclosure,latch,2,15,2
2013,6,85,30secondstomars,upintheair,2,38,0
2013,6,87,calvinharris,drinkingfromthebottle,2,27,2
2013,6,88,googoodolls,iris,2,26,2
2013,6,89,michaelbuble,itsabeautifulday,4,20,4
2013,6,91,ollymurs,armyoftwo,0,48,0
2013,6,93,davidguetta,titanium,0,47,2
2013,6,94,michaeljackson,maninthemirror,0,42,0
2013,6,95,pink,try,0,12,0
2013,6,96,justintimberlake,suittie,3,55,0
2013,6,97,blackeyedpeas,whereisthelove,3,155,2
2013,6,98,kingsofleon,usesomebody,0,51,0
2013,6,100,vampireweekend,dianeyoung,2,77,2
2013,7,1,iconapop,iloveit,0,22,2
2013,7,2,robinthicke,blurredlines,0,43,0
2013,7,3,william,bangbang,2,28,0
2013,7,4,wanted,walkslikerihanna,2,14,0
2013,7,5,naughtyboy,lalala,0,31,0
2013,7,6,passenger,lethergo,0,18,5
2013,7,9,dizzeerascal,goincrazy,0,37,2
2013,7,11,jessiej,wild,4,94,0
2013,7,12,tomodell,anotherlove,3,35,3
2013,7,13,taylorswift,everythinghaschanged,0,19,2
2013,7,14,brunomars,treasure,0,25,2
2013,7,15,chasestatus,lostnotfound,0,13,2
2013,7,16,fuseodg,antenna,4,19,4
2013,7,17,macklemore,cantholdus,2,83,5
2013,7,18,arcticmonkeys,doiwannaknow,7,18,0
2013,7,19,davidguetta,playhard,2,37,2
2013,7,20,demilovato,heartattack,2,18,2
2013,7,21,rudimental,waitingallnight,0,2,0
2013,7,22,mariahcarey,beautiful,4,37,0
2013,7,23,arminvanbuuren,thisiswhatitfeelslike,0,14,5
2013,7,24,wiley,lightson,2,32,2
2013,7,25,bastille,pompeii,0,20,0
2013,7,26,chrismalinchak,sogoodtome,0,6,0
2013,7,27,lumineers,hohey,0,26,0
2013,7,29,imaginedragons,radioactive,0,93,0
2013,7,33,jasonmraz,imyours,4,55,2
2013,7,34,calvinharris,ineedyourlove,3,27,4
2013,7,36,pink,justgivemeareason,0,20,2
2013,7,38,rudimental,feelthelove,0,3,0
2013,7,39,kanyewest,blackskinhead,0,125,0
2013,7,40,evanescence,myimmortal,0,32,2
2013,7,41,script,halloffame,0,58,2
2013,7,42,disclosure,youme,3,34,2
2013,7,44,macklemore,thriftshop,3,70,3
2013,7,45,brunomars,wheniwasyourman,0,26,3
2013,7,46,unionj,carryyou,3,21,2
2013,7,47,bastille,laurapalmer,0,39,2
2013,7,48,londongrammar,wastingmyyoungyears,0,19,2
2013,7,49,biffyclyro,opposite,0,17,2
2013,7,51,christinaperri,athousandyears,4,21,2
2013,7,53,justintimberlake,mirrors,0,36,4
2013,7,54,william,thatpower,0,32,2
2013,7,55,nelly,heyporsche,2,26,3
2013,7,56,jakebugg,broken,0,35,0
2013,7,57,frankturner,thewayitendtobe,0,28,2
2013,7,58,kodaline,lovelikethis,2,23,2
2013,7,60,disclosure,whitenoise,2,22,0
2013,7,63,psy,gangnamstyle,5,57,0
2013,7,65,lanadelrey,youngandbeautiful,4,16,0
2013,7,66,saturdays,whataboutus,2,12,0
2013,7,69,bridgitmendler,readyornot,0,23,0
2013,7,70,kodaline,highhopes,0,24,0
2013,7,71,davidguetta,titanium,0,47,2
2013,7,72,paramore,stillintoyou,3,21,3
2013,7,73,stylog,soundbwoy,0,41,0
2013,7,74,rihanna,diamonds,5,28,2
2013,7,75,ollymurs,troublemaker,0,23,0
2013,7,77,taylorswift,iknewyouweretrouble,0,52,3
2013,7,78,ti,liveyourlife,0,86,2
2013,7,79,brunomars,lockedoutofheaven,0,14,0
2013,7,80,disclosure,latch,2,15,2
2013,7,81,pitbull,feelthismoment,0,40,2
2013,7,82,swedishhousemafia,dontyouworrychild,2,30,2
2013,7,83,taylorswift,22,2,34,0
2013,7,86,mumfordsons,iwillwait,2,23,3
2013,7,87,jayz,99problems,6,148,3
2013,7,89,davidbowie,lifeonmars,3,88,3
2013,7,90,jakebugg,lightningbolt,0,37,2
2013,7,91,rihanna,stay,2,22,2
2013,7,92,evanescence,bringmetolife,3,32,3
2013,7,93,michaelbuble,closeyoureyes,2,28,2
2013,7,94,chrisbrown,dontthinktheyknow,2,36,2
2013,7,95,ollymurs,armyoftwo,0,48,0
2013,7,97,subfocus,endorphins,2,15,2
2013,7,99,arcticmonkeys,rumine,0,24,0
2013,7,100,robbiewilliams,candy,0,77,0
2013,8,1,avicii,wakemeup,2,18,2
2013,8,2,onedirection,bestsongever,2,15,0
2013,8,3,robinthicke,blurredlines,0,43,0
2013,8,4,johnnewman,lovemeagain,0,18,2
2013,8,5,iconapop,iloveit,0,22,2
2013,8,6,naughtyboy,lalala,0,31,0
2013,8,7,passenger,lethergo,0,18,5
2013,8,8,william,bangbang,2,28,0
2013,8,10,selenagomez,comegetit,2,26,0
2013,8,12,taylorswift,everythinghaschanged,0,19,2
2013,8,14,calvinharris,thinkingaboutyou,2,20,2
2013,8,15,breach,jack,0,3,0
2013,8,16,pink,truelove,0,18,0
2013,8,17,jayz,holygrail,4,86,2
2013,8,18,arcticmonkeys,doiwannaknow,7,18,0
2013,8,20,brunomars,treasure,0,25,2
2013,8,21,jessiej,wild,4,94,0
2013,8,22,fuseodg,antenna,4,19,4
2013,8,23,chasestatus,lostnotfound,0,13,2
2013,8,24,macklemore,cantholdus,2,83,5
2013,8,25,rudimental,waitingallnight,0,2,0
2013,8,26,wanted,walkslikerihanna,2,14,0
2013,8,27,toploader,dancinginthemoonlight,3,21,0
2013,8,28,davidguetta,playhard,2,37,2
2013,8,29,lawson,brokenhearted,2,37,3
2013,8,30,demilovato,heartattack,2,18,2
2013,8,32,lanadelrey,summertimesadness,2,15,3
2013,8,33,imaginedragons,radioactive,0,93,0
2013,8,34,tomodell,anotherlove,3,35,3
2013,8,35,avrillavigne,herestonevergrowingup,3,34,0
2013,8,36,mariahcarey,beautiful,4,37,0
2013,8,37,gabz,lighterstheone,5,25,2
2013,8,38,arminvanbuuren,thisiswhatitfeelslike,0,14,5
2013,8,39,bastille,pompeii,0,20,0
2013,8,40,calvinharris,ineedyourlove,3,27,4
2013,8,41,iggyazalea,bounce,0,45,0
2013,8,42,kanyewest,blackskinhead,0,125,0
2013,8,43,chrismalinchak,sogoodtome,0,6,0
2013,8,44,kingsofleon,supersoaker,5,45,0
2013,8,45,lumineers,hohey,0,26,0
2013,8,46,justintimberlake,mirrors,0,36,4
2013,8,47,lucyspraggan,lighthouse,0,31,3
2013,8,48,gabrielleaplin,home,3,34,2
2013,8,49,disclosure,fforyou,2,18,0
2013,8,51,dizzeerascal,goincrazy,0,37,2
2013,8,52,scoutingforgirls,millionaire,2,23,0
2013,8,53,imaginedragons,itstime,0,19,4
2013,8,54,pink,justgivemeareason,0,20,2
2013,8,55,ninanesbitt,wayintheworld,3,20,2
2013,8,56,jakebugg,broken,0,35,0
2013,8,58,benhoward,onlylove,2,12,0
2013,8,59,wildcub,thunderclatter,0,13,0
2013,8,60,macklemore,thriftshop,3,70,3
2013,8,61,davidguetta,titanium,0,47,2
2013,8,62,leyouth,cool,0,3,0
2013,8,63,rudimental,righthere,0,9,2
2013,8,65,taylorswift,22,2,34,0
2013,8,66,laurenaquilina,sinners,3,38,2
2013,8,70,djfresh,hotrightnow,0,11,2
2013,8,71,birdy,skinnylove,0,34,2
2013,8,72,chasestatus,time,0,10,0
2013,8,73,psy,gangnamstyle,5,57,0
2013,8,74,justintimberlake,tunnelvision,0,34,2
2013,8,75,jessiej,domino,0,20,2
2013,8,76,dianavickers,cinderella,2,45,0
2013,8,77,mumfordsons,iwillwait,2,23,3
2013,8,78,disclosure,youme,3,34,2
2013,8,79,nelly,heyporsche,2,26,3
2013,8,80,katyb,whatloveismadeof,3,23,0
2013,8,81,brunomars,wheniwasyourman,0,26,3
2013,8,82,william,thatpower,0,32,2
2013,8,84,rudimental,feelthelove,0,3,0
2013,8,85,wiley,lightson,2,32,2
2013,8,86,saturdays,gentleman,0,36,2
2013,8,87,imaginedragons,ontopoftheworld,2,19,2
2013,8,88,script,halloffame,0,58,2
2013,8,89,paramore,stillintoyou,3,21,3
2013,8,90,swedishhousemafia,dontyouworrychild,2,30,2
2013,8,91,avicii,levels,0,0,0
2013,8,93,professorgreen,areyougettingenough,0,84,0
2013,8,95,justintimberlake,takebackthenight,2,46,0
2013,8,96,michaelbuble,itsabeautifulday,4,20,4
2013,8,97,christinaperri,athousandyears,4,21,2
2013,8,98,taylorswift,iknewyouweretrouble,0,52,3
2013,8,99,radiohead,creep,0,24,0
2013,8,100,jayz,99problems,6,148,3
2013,9,1,elliegoulding,burn,2,23,0
2013,9,2,avicii,wakemeup,2,18,2
2013,9,3,klangkarussell,sonnentanzsundontshine,0,10,0
2013,9,5,mileycyrus,wecantstop,2,38,0
2013,9,6,rizzlekicks,lostgeneration,2,92,0
2013,9,7,ladygaga,applause,0,16,0
2013,9,8,djfresh,earthquake,2,33,2
2013,9,9,drake,holdonweregoinghome,0,12,2
2013,9,10,robinthicke,blurredlines,0,43,0
2013,9,11,seanpaul,othersideoflove,2,81,3
2013,9,12,naughtyboy,lifted,0,21,3
2013,9,13,jayz,holygrail,4,86,2
2013,9,14,shanefilan,everythingtome,4,13,0
2013,9,15,onedirection,bestsongever,2,15,0
2013,9,16,johnnewman,lovemeagain,0,18,2
2013,9,17,onerepublic,countingstars,3,30,2
2013,9,18,naughtyboy,lalala,0,31,0
2013,9,20,tinietempah,trampoline,0,53,2
2013,9,21,calvinharris,thinkingaboutyou,2,20,2
2013,9,22,passenger,lethergo,0,18,5
2013,9,23,iconapop,iloveit,0,22,2
2013,9,24,justintimberlake,takebackthenight,2,46,0
2013,9,25,macklemore,samelove,5,231,5
2013,9,26,disclosure,fforyou,2,18,0
2013,9,27,arcticmonkeys,whydyouonlycallmewhenyourehigh,2,11,2
2013,9,30,william,bangbang,2,28,0
2013,9,31,imaginedragons,itstime,0,19,4
2013,9,32,wanted,weownthenight,0,33,2
2013,9,33,leyouth,cool,0,3,0
2013,9,34,1975,sex,0,20,2
2013,9,35,macklemore,cantholdus,2,83,5
2013,9,36,arcticmonkeys,doiwannaknow,7,18,0
2013,9,39,bastille,thingswelostinthefire,0,32,2
2013,9,40,kanyewest,golddigger,0,72,2
2013,9,41,ollymurs,rightplacerighttime,3,11,0
2013,9,42,eminem,loseyourself,3,124,5
2013,9,43,pink,truelove,0,18,0
2013,9,44,brunomars,treasure,0,25,2
2013,9,45,imaginedragons,radioactive,0,93,0
2013,9,46,rudimental,feelthelove,0,3,0
2013,9,47,snowpatrol,chasingcars,2,13,2
2013,9,48,vanessacarlton,athousandmiles,0,17,3
2013,9,49,miguel,adorn,2,14,2
2013,9,50,taylorswift,everythinghaschanged,0,19,2
2013,9,51,jessiej,wild,4,94,0
2013,9,52,fuseodg,antenna,4,19,4
2013,9,53,chrisbrown,lovemore,0,45,2
2013,9,54,selenagomez,comegetit,2,26,0
2013,9,55,bastille,pompeii,0,20,0
2013,9,56,breach,jack,0,3,0
2013,9,57,florencethemachine,youvegotthelove,0,13,0
2013,9,58,rudimental,waitingallnight,0,2,0
2013,9,59,wheatus,teenagedirtbag,0,26,3
2013,9,61,ninanesbitt,dontstop,0,12,0
2013,9,62,rudimental,righthere,0,9,2
2013,9,63,justintimberlake,mirrors,0,36,4
2013,9,64,davidguetta,playhard,2,37,2
2013,9,65,lumineers,hohey,0,26,0
2013,9,66,beyonceknowles,listen,0,24,3
2013,9,67,macklemore,thriftshop,3,70,3
2013,9,69,1975,chocolate,2,30,0
2013,9,70,pink,justgivemeareason,0,20,2
2013,9,71,alexclare,tooclose,0,10,0
2013,9,72,rkelly,ignitionremix,3,31,0
2013,9,73,laroux,inforthekill,0,54,2
2013,9,74,chasestatus,lostnotfound,0,13,2
2013,9,75,kodaline,brandnewday,0,31,2
2013,9,76,coldplay,paradise,0,35,0
2013,9,78,chrismalinchak,sogoodtome,0,6,0
2013,9,80,calvinharris,ineedyourlove,3,27,4
2013,9,81,eagleeyecherry,savetonight,2,17,2
2013,9,82,mgmt,kids,3,39,2
2013,9,83,arminvanbuuren,thisiswhatitfeelslike,0,14,5
2013,9,84,fountainsofwayne,stacysmom,0,28,2
2013,9,85,drake,startedfromthebottom,0,38,3
2013,9,86,robinthicke,giveit2u,2,34,2
2013,9,87,elizadoolittle,bigwheniwaslittle,0,30,2
2013,9,88,keane,somewhereonlyweknow,3,27,2
2013,9,89,kanyewest,blackskinhead,0,125,0
2013,9,90,disclosure,latch,2,15,2
2013,9,91,tomodell,anotherlove,3,35,3
2013,9,92,elliegoulding,anythingcouldhappen,2,35,0
2013,9,95,kingsofleon,waitforme,0,12,2
2013,9,96,birdy,skinnylove,0,34,2
2013,9,97,christinaperri,athousandyears,4,21,2
2013,9,98,leonalewis,run,0,19,4
2013,9,99,wanted,walkslikerihanna,2,14,0
2013,9,100,falloutboy,alonetogether,5,18,3
2013,10,1,jasonderulo,talkdirty,3,55,2
2013,10,2,katyperry,roar,0,23,3
2013,10,3,onerepublic,countingstars,3,30,2
2013,10,4,drake,holdonweregoinghome,0,12,2
2013,10,5,avicii,youmakeme,0,3,0
2013,10,6,macklemore,samelove,5,231,5
2013,10,7,benpearce,whatimightdo,2,14,0
2013,10,8,avicii,wakemeup,2,18,2
2013,10,9,jessiej,itsmyparty,2,25,0
2013,10,10,elliegoulding,burn,2,23,0
2013,10,11,klangkarussell,sonnentanzsundontshine,0,10,0
2013,10,13,demilovato,skyscraper,2,13,0
2013,10,14,subfocus,turnitaround,2,13,2
2013,10,15,mileycyrus,wecantstop,2,38,0
2013,10,16,haim,thewire,2,33,0
2013,10,17,birdy,wings,0,37,2
2013,10,18,robinthicke,blurredlines,0,43,0
2013,10,19,ladygaga,applause,0,16,0
2013,10,20,passenger,lethergo,0,18,5
2013,10,21,christinaperri,athousandyears,4,21,2
2013,10,22,jessiej,sexylady,2,16,2
2013,10,23,londongrammar,strong,0,16,0
2013,10,24,djfresh,earthquake,2,33,2
2013,10,25,jayz,holygrail,4,86,2
2013,10,26,arcticmonkeys,doiwannaknow,7,18,0
2013,10,27,johnnewman,lovemeagain,0,18,2
2013,10,29,arcticmonkeys,whydyouonlycallmewhenyourehigh,2,11,2
2013,10,30,justintimberlake,takebackthenight,2,46,0
2013,10,31,naughtyboy,lalala,0,31,0
2013,10,33,onedirection,bestsongever,2,15,0
2013,10,34,robinthicke,giveit2u,2,34,2
2013,10,35,rizzlekicks,lostgeneration,2,92,0
2013,10,36,bastille,thingswelostinthefire,0,32,2
2013,10,37,kingsofleon,supersoaker,5,45,0
2013,10,38,chvrches,themotherweshare,2,29,2
2013,10,39,seanpaul,othersideoflove,2,81,3
2013,10,41,katyperry,darkhorse,2,29,2
2013,10,42,capitalcities,safeandsound,0,10,2
2013,10,43,birdy,skinnylove,0,34,2
2013,10,44,jakebugg,whatdoesntkillyou,0,36,2
2013,10,45,leyouth,cool,0,3,0
2013,10,46,drake,startedfromthebottom,0,38,3
2013,10,47,wanted,weownthenight,0,33,2
2013,10,48,kanyewest,golddigger,0,72,2
2013,10,49,calvinharris,thinkingaboutyou,2,20,2
2013,10,51,macklemore,cantholdus,2,83,5
2013,10,52,jasonderulo,marryme,2,24,0
2013,10,53,iconapop,iloveit,0,22,2
2013,10,55,chrisbrown,lovemore,0,45,2
2013,10,56,drake,fromtime,7,80,4
2013,10,57,drake,takecare,0,24,3
2013,10,58,justintimberlake,tko,2,40,3
2013,10,59,jessiej,wild,4,94,0
2013,10,60,tinietempah,trampoline,0,53,2
2013,10,61,jojo,leavegetout,4,21,2
2013,10,62,william,bangbang,2,28,0
2013,10,64,brunomars,treasure,0,25,2
2013,10,65,ylvis,thefox,3,16,0
2013,10,66,christinaperri,jarofhearts,3,28,7
2013,10,67,maejorali,lolly,2,32,0
2013,10,69,kingsofleon,waitforme,0,12,2
2013,10,70,tinietempah,dontsellout,3,28,2
2013,10,71,ollymurs,rightplacerighttime,3,11,0
2013,10,72,jasminethompson,aintnobody,4,38,3
2013,10,73,kanyewest,bound2,2,62,2
2013,10,74,imaginedragons,radioactive,0,93,0
2013,10,75,tomodell,growoldwithme,4,36,2
2013,10,76,eminem,loseyourself,3,124,5
2013,10,77,coldplay,paradise,0,35,0
2013,10,78,bastille,pompeii,0,20,0
2013,10,79,swedishhousemafia,dontyouworrychild,2,30,2
2013,10,80,fuseodg,antenna,4,19,4
2013,10,82,justintimberlake,mirrors,0,36,4
2013,10,83,pink,justgivemeareason,0,20,2
2013,10,84,rihanna,diamonds,5,28,2
2013,10,85,coldplay,atlas,4,18,3
2013,10,86,drake,toomuch,3,82,0
2013,10,87,1975,chocolate,2,30,0
2013,10,88,1975,sex,0,20,2
2013,10,89,faithhill,thereyoullbe,0,11,0
2013,10,90,pink,truelove,0,18,0
2013,10,91,demilovato,madeintheusa,0,29,2
2013,10,92,passenger,holes,2,43,3
2013,10,93,drake,themotion,0,39,0
2013,10,94,leonalewis,run,0,19,4
2013,10,95,drake,furthestthing,3,74,3
2013,10,96,kanyewest,blackskinhead,0,125,0
2013,10,98,macklemore,thriftshop,3,70,3
2013,10,99,chaingangof1974,sleepwalking,2,24,0
2013,10,100,rudimental,waitingallnight,0,2,0
2013,11,1,lorde,royals,0,41,2
2013,11,2,jamesarthur,yourenobodytilsomebodylovesyou,2,7,2
2013,11,3,onerepublic,countingstars,3,30,2
2013,11,4,katyperry,roar,0,23,3
2013,11,5,showtek,booyah,0,34,0
2013,11,6,mileycyrus,wreckingball,2,41,0
2013,11,7,jamesblunt,bonfireheart,0,46,2
2013,11,8,unionj,beautifullife,2,25,0
2013,11,9,wilkinson,afterglow,0,13,2
2013,11,10,drake,holdonweregoinghome,0,12,2
2013,11,11,conormaynard,rucrazy,2,16,3
2013,11,12,benpearce,whatimightdo,2,14,0
2013,11,13,lawson,juliet,0,36,2
2013,11,14,vamps,canwedance,0,36,0
2013,11,15,robinthicke,giveit2u,2,34,2
2013,11,16,jasonderulo,talkdirty,3,55,2
2013,11,17,ylvis,thefox,3,16,0
2013,11,18,eminem,rapgod,7,245,4
2013,11,19,avicii,youmakeme,0,3,0
2013,11,20,avicii,wakemeup,2,18,2
2013,11,21,eminem,berzerk,0,69,0
2013,11,22,eminem,survival,0,99,2
2013,11,23,elliegoulding,burn,2,23,0
2013,11,24,macklemore,samelove,5,231,5
2013,11,25,passenger,lethergo,0,18,5
2013,11,26,robinthicke,blurredlines,0,43,0
2013,11,27,iggyazalea,changeyourlife,3,87,3
2013,11,28,justinbieber,holdtight,2,33,3
2013,11,29,jasonmraz,iwontgiveup,0,23,3
2013,11,30,saturdays,discolove,4,15,0
2013,11,31,iconapop,allnight,3,17,0
2013,11,32,chasestatus,countonme,0,13,2
2013,11,34,rizzlekicks,skiptothegoodbit,0,36,0
2013,11,35,seanpaul,turnitup,0,28,3
2013,11,36,cher,ihopeyoufindit,5,14,2
2013,11,37,klangkarussell,sonnentanzsundontshine,0,10,0
2013,11,38,johnnewman,cheating,0,9,2
2013,11,40,mileycyrus,wecantstop,2,38,0
2013,11,42,johnnewman,lovemeagain,0,18,2
2013,11,43,dizzeerascal,lovethistown,0,80,0
2013,11,44,sway,nosleep,0,51,2
2013,11,45,taylorswift,sweeterthanfiction,2,40,2
2013,11,46,christinaperri,athousandyears,4,21,2
2013,11,47,londongrammar,strong,0,16,0
2013,11,48,demilovato,skyscraper,2,13,0
2013,11,49,jessiej,itsmyparty,2,25,0
2013,11,50,ladygaga,applause,0,16,0
2013,11,51,arcticmonkeys,doiwannaknow,7,18,0
2013,11,52,jayz,holygrail,4,86,2
2013,11,53,littlenikki,littlenikkisays,2,20,0
2013,11,54,awolnation,sail,0,15,0
2013,11,55,naughtyboy,lalala,0,31,0
2013,11,57,arcticmonkeys,whydyouonlycallmewhenyourehigh,2,11,2
2013,11,58,jakebugg,whatdoesntkillyou,0,36,2
2013,11,59,onedirection,bestsongever,2,15,0
2013,11,60,katyperry,unconditionally,0,13,0
2013,11,61,blackstreet,nodiggity,4,63,2
2013,11,63,macklemore,cantholdus,2,83,5
2013,11,64,nelly,getlikeme,4,50,2
2013,11,65,dizzeerascal,somethingreallybad,2,59,0
2013,11,66,rihanna,pouritup,0,22,2
2013,11,67,djfresh,earthquake,2,33,2
2013,11,68,katyperry,darkhorse,2,29,2
2013,11,69,iconapop,iloveit,0,22,2
2013,11,70,haim,thewire,2,33,0
2013,11,73,bastille,pompeii,0,20,0
2013,11,75,jasminethompson,aintnobody,4,38,3
2013,11,76,lumineers,hohey,0,26,0
2013,11,77,imaginedragons,radioactive,0,93,0
2013,11,78,lorde,tenniscourt,2,45,2
2013,11,79,disclosure,helpmelosemymind,0,7,0
2013,11,80,katyperry,walkingonair,0,16,2
2013,11,81,jakebugg,slumvillesunrise,2,24,0
2013,11,82,gleecast,ifidieyoung,4,59,2
2013,11,83,justinbieber,allthatmatters,0,15,2
2013,11,84,pink,justgivemeareason,0,20,2
2013,11,85,brunomars,treasure,0,25,2
2013,11,86,rizzlekicks,lostgeneration,2,92,0
2013,11,87,sarahmclachlan,angel,2,30,3
2013,11,89,keane,everybodyschanging,0,21,0
2013,11,90,rudimental,waitingallnight,0,2,0
2013,11,91,leyouth,cool,0,3,0
2013,11,92,maroon5,shewillbeloved,0,16,6
2013,11,93,fuseodg,antenna,4,19,4
2013,11,95,1975,girls,0,40,2
2013,11,96,brunomars,wheniwasyourman,0,26,3
2013,11,98,arcadefire,reflektor,0,45,0
2013,11,99,swedishhousemafia,dontyouworrychild,2,30,2
2013,11,100,katyperry,firework,2,29,3
2013,12,1,calvinharris,undercontrol,0,26,3
2013,12,2,garybarlow,letmego,0,28,3
2013,12,3,onedirection,storyofmylife,3,41,2
2013,12,4,lilyallen,somewhereonlyweknow,3,27,2
2013,12,5,bastille,ofthenight,2,23,3
2013,12,6,mcfly,loveisontheradio,5,20,2
2013,12,7,eminem,themonster,2,105,3
2013,12,8,elliegoulding,howlongwilliloveyou,5,28,2
2013,12,10,martingarrix,animals,0,10,0
2013,12,12,littlemix,move,3,24,3
2013,12,13,lorde,royals,0,41,2
2013,12,15,stormqueen,lookrightthrough,0,28,4
2013,12,16,onerepublic,countingstars,3,30,2
2013,12,17,afrojack,thespark,2,28,0
2013,12,18,katyperry,roar,0,23,3
2013,12,19,onedirection,youi,2,28,2
2013,12,20,mileycyrus,wreckingball,2,41,0
2013,12,21,onedirection,dontforgetwhereyoubelong,2,25,0
2013,12,22,awolnation,sail,0,15,0
2013,12,23,robbiewilliams,gogentle,4,26,0
2013,12,24,avicii,wakemeup,2,18,2
2013,12,25,ollymurs,handonheart,0,28,0
2013,12,26,jasonderulo,trumpets,2,22,2
2013,12,27,rudimental,free,0,30,0
2013,12,28,elliegoulding,burn,2,23,0
2013,12,29,jamesblunt,bonfireheart,0,46,2
2013,12,30,drake,holdonweregoinghome,0,12,2
2013,12,31,lilyallen,hardouthere,0,72,2
2013,12,32,wilkinson,afterglow,0,13,2
2013,12,33,jasonderulo,talkdirty,3,55,2
2013,12,34,rizzlekicks,skiptothegoodbit,0,36,0
2013,12,35,katyperry,unconditionally,0,13,0
2013,12,36,showtek,booyah,0,34,0
2013,12,37,justinbieber,rollercoaster,3,26,3
2013,12,38,ryx,berlin,0,17,2
2013,12,39,rihanna,whatnow,2,16,2
2013,12,40,jessiej,thunder,0,27,3
2013,12,41,ylvis,thefox,3,16,0
2013,12,42,onedirection,bestsongever,2,15,0
2013,12,43,vamps,canwedance,0,36,0
2013,12,44,fatboyslim,eatsleepraverepeat,2,76,2
2013,12,45,dizzeerascal,lovethistown,0,80,0
2013,12,46,boyzone,lovewillsavetheday,4,10,3
2013,12,47,mariahcarey,alliwantforchristmasisyou,0,28,2
2013,12,48,onedirection,strong,0,23,2
2013,12,49,onedirection,midnightmemories,0,29,2
2013,12,51,passenger,lethergo,0,18,5
2013,12,52,keane,somewhereonlyweknow,3,27,2
2013,12,53,pogues,fairytaleofnewyork,5,34,3
2013,12,54,bastille,pompeii,0,20,0
2013,12,55,rodstewart,foreveryoung,2,18,3
2013,12,56,tinietempah,childrenofthesun,2,102,2
2013,12,57,1975,girls,0,40,2
2013,12,58,onedirection,diana,0,16,3
2013,12,59,maryjblige,doyouhearwhatihear,3,28,3
2013,12,60,celinedion,lovedmebacktolife,0,15,4
2013,12,61,eminem,berzerk,0,69,0
2013,12,62,robinthicke,blurredlines,0,43,0
2013,12,63,conormaynard,rucrazy,2,16,3
2013,12,64,kidink,showme,0,35,2
2013,12,65,jamesarthur,yourenobodytilsomebodylovesyou,2,7,2
2013,12,66,kanyewest,bound2,2,62,2
2013,12,67,avicii,youmakeme,0,3,0
2013,12,68,mileycyrus,wecantstop,2,38,0
2013,12,69,slade,everyday,0,16,0
2013,12,70,jls,billionlights,2,43,2
2013,12,71,pharrellwilliams,happy,0,35,2
2013,12,72,tracychapman,fastcar,3,48,3
2013,12,73,jessiej,sexylady,2,16,2
2013,12,74,benpearce,whatimightdo,2,14,0
2013,12,75,ladygaga,applause,0,16,0
2013,12,76,eminem,survival,0,99,2
2013,12,78,naughtyboy,thinkaboutit,2,53,2
2013,12,79,arcticmonkeys,doiwannaknow,7,18,0
2013,12,80,envogue,dontletgolove,2,15,2
2013,12,81,lawson,juliet,0,36,2
2013,12,82,mumfordsons,iwillwait,2,23,3
2013,12,83,lumineers,hohey,0,26,0
2013,12,84,klangkarussell,sonnentanzsundontshine,0,10,0
2013,12,85,johnnewman,lovemeagain,0,18,2
2013,12,86,killers,shotatthenight,0,32,0
2013,12,87,foxes,youth,0,45,2
2013,12,88,jessiej,itsmyparty,2,25,0
2013,12,89,robbiewilliams,iwannabelikeyou,0,32,0
2013,12,91,wham,lastchristmas,2,20,0
2013,12,92,wizzard,iwishitcouldbechristmaseveryday,2,23,0
2013,12,93,macklemore,samelove,5,231,5
2013,12,94,william,bangbang,2,28,0
2013,12,95,bronskibeat,smalltownboy,0,22,0
2013,12,96,naughtyboy,lalala,0,31,0
2013,12,97,britneyspears,workbitch,0,31,2
2013,12,98,eminem,rapgod,7,245,4
2013,12,100,imaginedragons,ontopoftheworld,2,19,2
2014,1,1,pharrellwilliams,happy,0,35,2
2014,1,2,sambailey,skyscraper,2,13,0
2014,1,4,jasonderulo,trumpets,2,22,2
2014,1,5,eminem,themonster,2,105,3
2014,1,6,lilyallen,somewhereonlyweknow,3,27,2
