year,month,rank,artist,song,romance_score
2014,6,84,kooks,shemovesinherownway,0
2014,6,86,eminem,headlights,8
2014,6,87,gorgoncity,readyforyourlove,8
2014,6,88,chainsmokers,selfie,0
2014,6,90,avicii,addictedtoyou,6
2014,6,91,klangkarussell,sonnentanzsundontshine,0
2014,6,93,samsmith,imnottheonlyone,0
2014,6,94,elliegoulding,burn,3
2014,6,96,naughtyboy,lalala,0
2014,6,98,busted,year3000,0
2014,6,99,djcassidy,callingallhearts,0
2014,6,100,swedishhousemafia,dontyouworrychild,10
2014,7,2,ellahenderson,ghost,5
2014,7,3,edsheeran,sing,5
2014,7,4,example,onemoredaystaywithme,3
2014,7,5,georgeezra,budapest,0
2014,7,6,samsmith,staywithme,3
2014,7,7,mrprobz,waves,0
2014,7,8,jasonderulo,wiggle,0
2014,7,9,johnlegend,allofme,4
2014,7,10,usher,goodkisser,3
2014,7,11,tiesto,wasted,0
2014,7,12,5secondsofsummer,dontstop,7
2014,7,13,gorgoncity,hereforyou,0
2014,7,14,coldplay,askyfullofstars,5
2014,7,15,fuseodg,dangerouslove,0
2014,7,16,calvinharris,summer,4
2014,7,17,pharrellwilliams,happy,3
2014,7,18,ritaora,iwillneverletyoudown,0
2014,7,19,edsheeran,dont,3
2014,7,20,palomafaith,onlylovecanhurtlikethis,7
2014,7,21,idinamenzel,letitgo,0
2014,7,23,klingande,jubel,0
2014,7,24,littlemix,salute,3
2014,7,25,iggyazalea,fancy,0
2014,7,26,edsheeran,thinkingoutloud,10
2014,7,27,kiesza,hideaway,3
2014,7,28,michaeljackson,loveneverfeltsogood,0
2014,7,29,chrisbrown,loyal,5
2014,7,31,sigma,nobodytolove,0
2014,7,32,cleanbandit,ratherbe,3
2014,7,33,demilovato,neonlights,3
2014,7,35,edsheeran,one,3
2014,7,36,kasabian,eezeh,0
2014,7,37,5secondsofsummer,shelookssoperfect,3
2014,7,38,zedd,clarity,0
2014,7,39,dukedumont,igotu,3
2014,7,40,route94,mylove,9
2014,7,41,katyperry,birthday,7
2014,7,42,vamps,somebodytoyou,0
2014,7,44,edsheeran,photograph,7
2014,7,45,samsmith,moneyonmymind,3
2014,7,46,5secondsofsummer,goodgirls,0
2014,7,47,milkychance,stolendance,3
2014,7,48,cleanbandit,extraordinary,8
2014,7,49,paolonutini,letmedowneasy,5
2014,7,50,pitbull,timber,0
2014,7,51,america,ahorsewithnoname,0
2014,7,52,nickiminaj,pillsnpotions,3
2014,7,53,lanadelrey,westcoast,8
2014,7,55,katyperry,darkhorse,3
2014,7,56,kristenbell,doyouwanttobuildasnowman,3
2014,7,57,davidguetta,bad,0
2014,7,58,raleighritchie,strongerthanever,10
2014,7,60,nero,satisfy,0
2014,7,61,cashcash,takemehome,3
2014,7,62,avicii,wakemeup,7
2014,7,63,beyonceknowles,prettyhurts,6
2014,7,65,coldplay,magic,3
2014,7,66,eminem,headlights,8
2014,7,67,elliegoulding,howlongwilliloveyou,3
2014,7,68,pitbull,weareoneoleola,5
2014,7,69,justintimberlake,notabadthing,6
2014,7,70,onerepublic,countingstars,3
2014,7,71,edsheeran,afirelove,8
2014,7,72,edsheeran,imamess,5
2014,7,73,pharrellwilliams,marilynmonroe,10
2014,7,74,lilwayne,believeme,5
2014,7,75,robinthicke,blurredlines,7
2014,7,77,bastille,pompeii,5
2014,7,78,wilkinson,halflight,3
2014,7,79,idinamenzel,forthefirsttimeinforever,10
2014,7,80,gorgoncity,readyforyourlove,8
2014,7,81,edsheeran,bloodstream,5
2014,7,82,vamps,lastnight,7
2014,7,83,edsheeran,iseefire,7
2014,7,84,johnnewman,lovemeagain,0
2014,7,85,enriqueiglesias,theregoesmybaby,0
2014,7,86,demilovato,letitgo,3
2014,7,87,edsheeran,theman,10
2014,7,88,vancejoy,riptide,3
2014,7,89,aloeblacc,theman,5
2014,7,90,train,driveby,3
2014,7,91,altj,hungerofthepine,6
2014,7,92,paolonutini,screamfunkmylifeup,5
2014,7,93,edsheeran,tenerifesea,10
2014,7,94,katyperry,roar,0
2014,7,95,georgeezra,leavingituptoyou,0
2014,7,97,passenger,lethergo,5
2014,7,98,enriqueiglesias,imafreak,0
2014,7,99,shawnmendes,lifeoftheparty,3
2014,7,100,twinatlantic,heartandsoul,3
2014,8,1,cherylcole,crazystupidlove,5
2014,8,2,magic,rude,3
2014,8,3,ellahenderson,ghost,5
2014,8,4,georgeezra,budapest,0
2014,8,5,arianagrande,problem,0
2014,8,6,charlixcx,boomclap,8
2014,8,8,rixton,meandmybrokenheart,3
2014,8,9,jessglynne,righthere,0
2014,8,10,edsheeran,sing,5
2014,8,11,mrprobz,waves,0
2014,8,13,samsmith,staywithme,3
2014,8,14,neonjungle,louder,0
2014,8,16,sia,chandelier,3
2014,8,17,nicolescherzinger,yourlove,6
2014,8,18,xambassadors,jungle,0
2014,8,19,vamps,somebodytoyou,0
2014,8,20,johnlegend,allofme,4
2014,8,21,coldplay,askyfullofstars,5
2014,8,22,pharrellwilliams,happy,3
2014,8,23,calvinharris,summer,4
2014,8,24,iggyazalea,fancy,0
2014,8,25,fuseodg,dangerouslove,0
2014,8,26,jasonderulo,wiggle,0
2014,8,27,idinamenzel,letitgo,0
2014,8,28,edsheeran,thinkingoutloud,10
2014,8,29,cleanbandit,ratherbe,3
2014,8,30,tiesto,wasted,0
2014,8,31,ritaora,iwillneverletyoudown,0
2014,8,32,palomafaith,onlylovecanhurtlikethis,7
2014,8,33,milkychance,stolendance,3
2014,8,34,ellaeyre,ifigo,0
2014,8,35,5secondsofsummer,dontstop,7
2014,8,36,mkto,classic,3
2014,8,37,kiesza,hideaway,3
2014,8,38,edsheeran,dont,3
2014,8,39,sigma,nobodytolove,0
2014,8,40,klingande,jubel,0
2014,8,41,cherlloyd,sirens,3
2014,8,42,onerepublic,countingstars,3
2014,8,43,michaeljackson,loveneverfeltsogood,0
2014,8,44,bastille,pompeii,5
2014,8,45,chrisbrown,loyal,5
2014,8,46,samsmith,moneyonmymind,3
2014,8,48,5secondsofsummer,shelookssoperfect,3
2014,8,49,vancejoy,riptide,3
2014,8,50,route94,mylove,9
2014,8,51,dukedumont,igotu,3
2014,8,52,katyperry,darkhorse,3
2014,8,53,nicovinz,amiwrong,0
2014,8,55,pitbull,timber,0
2014,8,56,example,onemoredaystaywithme,3
2014,8,57,davidguetta,bad,0
2014,8,58,usher,goodkisser,3
2014,8,60,imaginedragons,demons,5
2014,8,61,littlemix,salute,3
2014,8,62,edsheeran,iseefire,7
2014,8,63,laroux,uptightdowntown,4
2014,8,65,avicii,wakemeup,7
2014,8,66,courteeners,howgooditwas,0
2014,8,67,disclosure,latch,3
2014,8,68,imaginedragons,radioactive,0
2014,8,69,raleighritchie,strongerthanever,10
2014,8,70,edsheeran,one,3
2014,8,71,coldplay,magic,3
2014,8,72,aloeblacc,theman,5
2014,8,73,kristenbell,doyouwanttobuildasnowman,3
2014,8,74,awolnation,sail,0
2014,8,75,edsheeran,photograph,7
2014,8,76,1975,chocolate,4
2014,8,77,elliegoulding,howlongwilliloveyou,3
2014,8,78,drake,holdonweregoinghome,3
2014,8,79,gorgoncity,hereforyou,0
2014,8,80,passenger,lethergo,5
2014,8,81,edsheeran,tenerifesea,10
2014,8,85,edsheeran,imamess,5
2014,8,86,katyperry,birthday,7
2014,8,87,katyperry,roar,0
2014,8,88,robinthicke,blurredlines,7
2014,8,89,edsheeran,nina,6
2014,8,90,altj,hungerofthepine,6
2014,8,91,edsheeran,bloodstream,5
2014,8,94,christinaperri,athousandyears,5
2014,8,95,arcticmonkeys,doiwannaknow,0
2014,8,96,americanauthors,bestdayofmylife,3
2014,8,97,elliegoulding,burn,3
2014,8,98,lorde,royals,3
2014,9,2,maroon5,maps,3
2014,9,3,davidguetta,loversonthesun,5
2014,9,4,taylorswift,shakeitoff,0
2014,9,5,nicovinz,amiwrong,0
2014,9,6,magic,rude,3
2014,9,7,iggyazalea,blackwidow,6
2014,9,8,edsheeran,dont,3
2014,9,9,samsmith,imnottheonlyone,0
2014,9,11,lethalbizzle,rariworkout,0
2014,9,12,ellahenderson,ghost,5
2014,9,13,georgeezra,budapest,0
2014,9,14,onerepublic,loverunsout,0
2014,9,15,samsmith,staywithme,3
2014,9,16,arianagrande,problem,0
2014,9,17,edsheeran,thinkingoutloud,10
2014,9,18,zhu,faded,0
2014,9,19,johnlegend,allofme,4
2014,9,20,arianagrande,breakfree,0
2014,9,21,charlixcx,boomclap,8
2014,9,22,sia,chandelier,3
2014,9,23,mrprobz,waves,0
2014,9,24,edsheeran,sing,5
2014,9,25,cherylcole,crazystupidlove,5
2014,9,26,kiesza,giantinmyheart,7
2014,9,27,mkto,classic,3
2014,9,30,pharrellwilliams,happy,3
2014,9,31,coldplay,askyfullofstars,5
2014,9,32,jessglynne,righthere,0
2014,9,33,iggyazalea,fancy,0
2014,9,34,cleanbandit,ratherbe,3
2014,9,35,calvinharris,summer,4
2014,9,36,idinamenzel,letitgo,0
2014,9,37,vancejoy,riptide,3
2014,9,38,katyperry,thisishowwedo,0
2014,9,39,kiesza,hideaway,3
2014,9,40,palomafaith,onlylovecanhurtlikethis,7
2014,9,41,chrisbrown,loyal,5
2014,9,42,rixton,meandmybrokenheart,3
2014,9,43,georgeezra,blameitonme,0
2014,9,44,fuseodg,dangerouslove,0
2014,9,45,5secondsofsummer,amnesia,8
2014,9,46,jasonderulo,wiggle,0
2014,9,47,milkychance,stolendance,3
2014,9,48,ritaora,iwillneverletyoudown,0
2014,9,50,klingande,jubel,0
2014,9,51,katebush,runningupthathill,6
2014,9,52,saintmotel,mytype,0
2014,9,53,davidguetta,bad,0
2014,9,54,sigma,nobodytolove,0
2014,9,55,paolonutini,ironsky,0
2014,9,57,katebush,wutheringheights,3
2014,9,58,royalblood,figureitout,0
2014,9,59,bakermat,onedayvandaag,3
2014,9,60,samsmith,moneyonmymind,3
2014,9,61,vamps,somebodytoyou,0
2014,9,62,tiesto,wasted,0
2014,9,63,onerepublic,countingstars,3
2014,9,64,melissasteel,kissesforbreakfast,7
2014,9,65,edsheeran,iseefire,7
2014,9,66,michaeljackson,loveneverfeltsogood,0
2014,9,67,arcticmonkeys,doiwannaknow,0
2014,9,68,bastille,pompeii,5
2014,9,69,rizzlekicks,tellher,0
2014,9,71,katyperry,darkhorse,3
2014,9,73,5secondsofsummer,dontstop,7
2014,9,74,unionj,tonightweliveforever,6
2014,9,75,benhoward,iforgetwherewewere,3
2014,9,76,saintraymond,iwantyou,4
2014,9,77,elliegoulding,howlongwilliloveyou,3
2014,9,78,imaginedragons,radioactive,0
2014,9,79,dukedumont,igotu,3
2014,9,80,katebush,thiswomanswork,3
2014,9,81,route94,mylove,9
2014,9,82,cleanbandit,comeover,3
2014,9,83,avicii,wakemeup,7
2014,9,84,pitbull,timber,0
2014,9,85,royalblood,littlemonster,0
2014,9,86,hozier,takemetochurch,5
2014,9,87,passenger,lethergo,5
2014,9,88,imaginedragons,demons,5
2014,9,90,royalblood,outoftheblack,3
2014,9,91,edsheeran,photograph,7
2014,9,92,5secondsofsummer,shelookssoperfect,3
2014,9,93,edsheeran,one,3
2014,9,94,disclosure,latch,3
2014,9,95,ti,nomediocre,0
2014,9,96,awolnation,sail,0
2014,9,97,troyesivan,happylittlepill,7
2014,9,98,brunomars,lockedoutofheaven,0
2014,9,99,beyonceknowles,drunkinlove,3
2014,9,100,edsheeran,imamess,5
2014,10,1,jessiej,bangbang,4
2014,10,2,sigma,changing,3
2014,10,3,taylorswift,shakeitoff,0
2014,10,4,calvinharris,blame,0
2014,10,6,samsmith,imnottheonlyone,0
2014,10,7,georgeezra,blameitonme,0
2014,10,8,professorgreen,lullaby,6
2014,10,9,iggyazalea,blackwidow,6
2014,10,10,magic,rude,3
2014,10,11,script,superheroes,5
2014,10,12,georgeezra,budapest,0
2014,10,14,nicovinz,amiwrong,0
2014,10,15,grl,uglyheart,3
2014,10,16,samsmith,staywithme,3
2014,10,17,ellahenderson,ghost,5
2014,10,18,edsheeran,thinkingoutloud,10
2014,10,19,maroon5,maps,3
2014,10,21,davidguetta,loversonthesun,5
2014,10,22,edsheeran,dont,3
2014,10,23,johnlegend,allofme,4
2014,10,24,arianagrande,breakfree,0
2014,10,26,mrprobz,waves,0
2014,10,27,5secondsofsummer,amnesia,8
2014,10,28,hozier,takemetochurch,5
2014,10,29,edsheeran,sing,5
2014,10,30,sia,chandelier,3
2014,10,32,cleanbandit,ratherbe,3
2014,10,33,meghantrainor,allaboutthatbass,0
2014,10,34,chrisbrown,newflame,6
2014,10,35,pharrellwilliams,happy,3
2014,10,36,dukedumont,wontlookback,5
2014,10,37,arianagrande,problem,0
2014,10,38,onerepublic,loverunsout,0
2014,10,40,kiesza,hideaway,3
2014,10,41,katyperry,thisishowwedo,0
2014,10,42,charlixcx,boomclap,8
2014,10,44,cherylcole,crazystupidlove,5
2014,10,45,iggyazalea,fancy,0
2014,10,46,falloutboy,centuries,3
2014,10,48,jamiet,zombie,3
2014,10,49,palomafaith,onlylovecanhurtlikethis,7
2014,10,50,coldplay,askyfullofstars,5
2014,10,51,vancejoy,riptide,3
2014,10,52,mkto,classic,3
2014,10,54,imaginedragons,warriors,0
2014,10,55,calvinharris,summer,4
2014,10,56,rixton,meandmybrokenheart,3
2014,10,57,zhu,faded,0
2014,10,58,altj,everyotherfreckle,3
2014,10,60,idinamenzel,letitgo,0
2014,10,61,bastille,pompeii,5
2014,10,62,klingande,jubel,0
2014,10,63,chrisbrown,loyal,5
2014,10,64,route94,mylove,9
2014,10,65,milkychance,stolendance,3
2014,10,66,fray,howtosavealife,0
2014,10,67,edsheeran,iseefire,7
2014,10,68,samsmith,moneyonmymind,3
2014,10,69,jessglynne,righthere,0
2014,10,71,sigma,nobodytolove,0
2014,10,72,dukedumont,igotu,3
2014,10,73,lorde,royals,3
2014,10,74,jasonderulo,wiggle,0
2014,10,75,ritaora,iwillneverletyoudown,0
2014,10,76,arcticmonkeys,doiwannaknow,0
2014,10,77,fuseodg,dangerouslove,0
2014,10,78,paolonutini,ironsky,0
2014,10,79,childishgambino,3005,8
2014,10,81,disclosure,latch,3
2014,10,82,kidink,bodylanguage,5
2014,10,84,imaginedragons,radioactive,0
2014,10,85,christinaperri,athousandyears,5
2014,10,86,onerepublic,countingstars,3
2014,10,87,5secondsofsummer,shelookssoperfect,3
2014,10,88,benhoward,iforgetwherewewere,3
2014,10,89,altj,hungerofthepine,6
2014,10,91,altj,lefthandfree,0
2014,10,92,jamesbay,letitgo,0
2014,10,94,carrieunderwood,iknowyouwont,5
2014,10,95,imaginedragons,demons,5
2014,10,96,michaeljackson,loveneverfeltsogood,0
2014,10,97,vamps,somebodytoyou,0
2014,10,98,passenger,lethergo,5
2014,10,99,pitbull,timber,0
2014,10,100,jasonmraz,iwontgiveup,5
2014,11,1,meghantrainor,allaboutthatbass,0
2014,11,2,edsheeran,thinkingoutloud,10
2014,11,4,jessiej,bangbang,4
2014,11,5,taylorswift,shakeitoff,0
2014,11,6,jeremih,donttellem,3
2014,11,7,calvinharris,blame,0
2014,11,8,sigma,changing,3
2014,11,9,fuseodg,tina,7
2014,11,10,samsmith,imnottheonlyone,0
2014,11,11,onedirection,stealmygirl,0
2014,11,12,georgeezra,blameitonme,0
2014,11,14,nickiminaj,anaconda,0
2014,11,15,samsmith,staywithme,3
2014,11,16,arianagrande,breakfree,0
2014,11,17,georgeezra,budapest,0
2014,11,18,ellahenderson,ghost,5
2014,11,19,script,superheroes,5
2014,11,20,magic,rude,3
2014,11,21,vamps,ohceciliabreakingmyheart,3
2014,11,22,edsheeran,dont,3
2014,11,23,johnlegend,allofme,4
2014,11,24,ellahenderson,glow,0
2014,11,25,grl,uglyheart,3
2014,11,26,edsheeran,sing,5
2014,11,27,eminem,gutsoverfear,5
2014,11,28,iggyazalea,blackwidow,6
2014,11,29,nicovinz,amiwrong,0
2014,11,30,krishane,drunkandincapable,9
2014,11,32,maroon5,animals,3
2014,11,33,hozier,takemetochurch,5
2014,11,34,sia,chandelier,3
2014,11,35,pharrellwilliams,happy,3
2014,11,36,maroon5,maps,3
2014,11,37,mrprobz,waves,0
2014,11,38,professorgreen,lullaby,6
2014,11,39,taylorswift,welcometonewyork,5
2014,11,40,cleanbandit,ratherbe,3
2014,11,41,wilkinson,dirtylove,3
2014,11,42,magician,sunlight,0
2014,11,43,labrinth,letitbe,0
2014,11,45,jessieware,sayyouloveme,0
2014,11,47,davidguetta,loversonthesun,5
2014,11,48,tracychapman,fastcar,0
2014,11,49,falloutboy,centuries,3
2014,11,50,jamiet,zombie,3
2014,11,51,hudsontaylor,chasingrubies,0
2014,11,52,arianagrande,problem,0
2014,11,53,alexclare,warrageson,0
2014,11,54,idinamenzel,letitgo,0
2014,11,55,onerepublic,loverunsout,0
2014,11,57,vancejoy,riptide,3
2014,11,58,coldplay,askyfullofstars,5
2014,11,59,charlixcx,breaktherules,0
2014,11,61,iggyazalea,fancy,0
2014,11,62,edsheeran,iseefire,7
2014,11,64,benhoward,iforgetwherewewere,3
2014,11,65,5secondsofsummer,amnesia,8
2014,11,66,imaginedragons,radioactive,0
2014,11,67,kiesza,hideaway,3
2014,11,68,ellaeyre,comeback,5
2014,11,69,charlixcx,boomclap,8
2014,11,70,palomafaith,onlylovecanhurtlikethis,7
2014,11,71,katyperry,thisishowwedo,0
2014,11,72,calvinharris,summer,4
2014,11,73,usher,shecametogiveittoyou,0
2014,11,75,jessiej,burninup,3
2014,11,76,mkto,classic,3
2014,11,77,milkychance,stolendance,3
2014,11,78,samsmith,moneyonmymind,3
2014,11,79,milkychance,downbytheriver,0
2014,11,80,onerepublic,countingstars,3
2014,11,82,chrisbrown,loyal,5
2014,11,83,arcticmonkeys,doiwannaknow,0
2014,11,84,foofighters,somethingfromnothing,3
2014,11,85,fuseodg,dangerouslove,0
2014,11,86,luvbug,resonance,0
2014,11,87,avicii,thedays,3
2014,11,91,cherylcole,crazystupidlove,5
2014,11,92,chrisbrown,newflame,6
2014,11,95,bastille,pompeii,5
2014,11,96,rixton,meandmybrokenheart,3
2014,11,97,jasonderulo,wiggle,0
2014,11,98,passenger,lethergo,5
2014,11,99,coldplay,fixyou,0
2014,11,100,michaeljackson,loveneverfeltsogood,0
2014,12,1,takethat,thesedays,3
2014,12,2,bandaid30,dotheyknowitschristmas,3
2014,12,3,ollymurs,wrappedup,10
2014,12,4,edsheeran,thinkingoutloud,10
2014,12,5,cleanbandit,reallove,0
2014,12,6,onedirection,stealmygirl,0
2014,12,7,labrinth,jealous,6
2014,12,8,taylorswift,blankspace,3
2014,12,9,davidguetta,dangerous,0
2014,12,10,meghantrainor,allaboutthatbass,0
2014,12,11,calvinharris,outside,3
2014,12,12,mcbusted,airguitar,5
2014,12,13,samsmith,likeican,0
2014,12,15,wretch32,6words,3
2014,12,16,jessiej,bangbang,4
2014,12,17,samsmith,imnottheonlyone,0
2014,12,18,jamesbay,holdbacktheriver,7
2014,12,19,tomodell,reallove,0
2014,12,20,calvinharris,blame,0
2014,12,21,onedirection,nightchanges,3
2014,12,22,yearsyears,desire,5
2014,12,24,davidguetta,whatididforlove,3
2014,12,25,idinamenzel,letitgo,0
2014,12,26,taylorswift,shakeitoff,0
2014,12,27,georgeezra,blameitonme,0
2014,12,28,edsheeran,dont,3
2014,12,29,samsmith,staywithme,3
2014,12,30,kiesza,noenemiesz,0
2014,12,31,johnlegend,allofme,4
2014,12,32,hozier,takemetochurch,5
2014,12,33,nicovinz,amiwrong,0
2014,12,34,rixton,waitonme,3
2014,12,35,maroon5,animals,3
2014,12,37,georgeezra,budapest,0
2014,12,38,jeremih,donttellem,3
2014,12,39,script,superheroes,5
2014,12,40,sia,chandelier,3
2014,12,41,magic,rude,3
2014,12,42,sigma,changing,3
2014,12,43,mrprobz,waves,0
2014,12,44,edsheeran,sing,5
2014,12,46,grl,uglyheart,3
2014,12,47,veronicas,youruinme,3
2014,12,48,fuseodg,tina,7
2014,12,49,ellahenderson,ghost,5
2014,12,50,arianagrande,lovemeharder,3
2014,12,52,mariahcarey,alliwantforchristmasisyou,8
2014,12,53,iggyazalea,blackwidow,6
2014,12,55,arianagrande,breakfree,0
2014,12,56,onerepublic,ilived,3
2014,12,57,nickiminaj,anaconda,0
2014,12,58,pharrellwilliams,happy,3
2014,12,60,cleanbandit,ratherbe,3
2014,12,61,script,nogoodingoodbye,3
2014,12,62,georgeezra,listentotheman,0
2014,12,64,maroon5,maps,3
2014,12,65,beyonceknowles,flawlessremix,3
2014,12,66,edsheeran,iseefire,7
2014,12,67,pogues,fairytaleofnewyork,6
2014,12,68,davidguetta,loversonthesun,5
2014,12,70,beyonceknowles,drunkinlove,3
2014,12,71,lorde,yellowflickerbeat,7
2014,12,72,kidink,bodylanguage,5
2014,12,73,charlixcx,boomclap,8
2014,12,74,kendricklamar,i,3
2014,12,75,vamps,ohceciliabreakingmyheart,3
2014,12,77,ellahenderson,yours,10
2014,12,78,vancejoy,riptide,3
2014,12,79,arianagrande,santatellme,3
2014,12,80,onerepublic,loverunsout,0
2014,12,81,beyonceknowles,ringoff,0
2014,12,82,kiesza,hideaway,3
2014,12,83,arianagrande,problem,0
2014,12,84,coldplay,askyfullofstars,5
2014,12,85,calvinharris,summer,4
2014,12,86,wham,lastchristmas,3
2014,12,87,samsmith,moneyonmymind,3
2014,12,89,arcticmonkeys,doiwannaknow,0
2014,12,90,kristenbell,doyouwanttobuildasnowman,3
2014,12,91,jamesbay,letitgo,0
2014,12,92,cherylcole,crazystupidlove,5
2014,12,93,pitbull,fireball,0
2014,12,94,5secondsofsummer,goodgirls,0
2014,12,95,falloutboy,centuries,3
2014,12,96,avicii,thedays,3
2014,12,97,iggyazalea,fancy,0
2014,12,98,bastille,pompeii,5
2014,12,100,passenger,lethergo,5
2015,1,1,markronson,uptownfunk,0
2015,1,2,benhaenow,somethingineed,0
2015,1,3,edsheeran,thinkingoutloud,10
2015,1,4,taylorswift,blankspace,3
2015,1,5,ollymurs,up,3
2015,1,6,alesso,heroeswecouldbe,3
2015,1,7,meghantrainor,allaboutthatbass,0
2015,1,8,takethat,thesedays,3
2015,1,9,ollymurs,wrappedup,10
2015,1,10,calvinharris,outside,3
2015,1,11,jessiej,bangbang,4
2015,1,12,samsmith,likeican,0
2015,1,13,onedirection,nightchanges,3
2015,1,14,onedirection,stealmygirl,0
2015,1,15,taylorswift,shakeitoff,0
2015,1,16,cleanbandit,reallove,0
2015,1,17,pogues,fairytaleofnewyork,6
2015,1,18,edsheeran,dont,3
2015,1,19,idinamenzel,letitgo,0
2015,1,20,mariahcarey,alliwantforchristmasisyou,8
2015,1,21,georgeezra,budapest,0
2015,1,22,samsmith,staywithme,3
2015,1,23,hozier,takemetochurch,5
2015,1,24,georgeezra,blameitonme,0
2015,1,25,samsmith,imnottheonlyone,0
2015,1,26,davidguetta,dangerous,0
2015,1,27,edsheeran,sing,5
2015,1,28,wham,lastchristmas,3
2015,1,29,sia,chandelier,3
2015,1,30,ellahenderson,ghost,5
2015,1,31,ellahenderson,yours,10
2015,1,32,calvinharris,blame,0
2015,1,33,oliverheldens,lastallnightkoala,8
2015,1,34,labrinth,jealous,6
2015,1,35,blonde,ilovedyou,3
2015,1,36,magic,rude,3
2015,1,37,wizzard,iwishitcouldbechristmaseveryday,3
2015,1,38,shakinstevens,merrychristmaseveryone,3
2015,1,39,mrprobz,waves,0
2015,1,40,bandaid30,dotheyknowitschristmas,3
2015,1,41,nicovinz,amiwrong,0
2015,1,42,script,superheroes,5
2015,1,43,chrisrea,drivinghomeforchristmas,0
2015,1,44,johnlegend,allofme,4
2015,1,45,tomodell,reallove,0
2015,1,47,wretch32,6words,3
2015,1,48,georgeezra,listentotheman,0
2015,1,50,cleanbandit,ratherbe,3
2015,1,51,pharrellwilliams,happy,3
2015,1,52,gorgoncity,goallnight,5
2015,1,53,sigma,changing,3
2015,1,54,jeremih,donttellem,3
2015,1,57,maroon5,animals,3
2015,1,58,slade,merryxmaseverybody,0
2015,1,59,samsmith,moneyonmymind,3
2015,1,61,andywilliams,itsthemostwonderfultimeoftheyear,3
2015,1,62,coldplay,askyfullofstars,5
2015,1,63,brendalee,rockinaroundthechristmastree,3
2015,1,64,arianagrande,lovemeharder,3
2015,1,65,arianagrande,breakfree,0
2015,1,66,nickiminaj,anaconda,0
2015,1,68,arianagrande,santatellme,3
2015,1,69,arianagrande,problem,0
2015,1,70,onerepublic,countingstars,3
2015,1,71,grl,uglyheart,3
2015,1,72,edsheeran,photograph,7
2015,1,73,iggyazalea,blackwidow,6
2015,1,74,echosmith,coolkids,0
2015,1,75,bingcrosby,whitechristmas,0
2015,1,76,vamps,ohceciliabreakingmyheart,3
2015,1,78,vancejoy,riptide,3
2015,1,79,boneym,marysboychildohmylord,5
2015,1,80,edsheeran,iseefire,7
2015,1,81,charlixcx,boomclap,8
2015,1,82,maroon5,maps,3
2015,1,83,deanmartin,letitsnowletitsnowletitsnow,6
2015,1,85,kristenbell,doyouwanttobuildasnowman,3
2015,1,87,michaelbuble,santaclausiscomingtotown,0
2015,1,88,samsmith,haveyourselfamerrylittlechristmas,3
2015,1,89,ronettes,sleighride,0
2015,1,91,kidink,bodylanguage,5
2015,1,92,leonalewis,onemoresleep,3
2015,1,93,coldplay,christmaslights,3
2015,1,94,fuseodg,tina,7
2015,1,95,michaelbuble,christmasbabypleasecomehome,3
2015,1,96,michaelbuble,hollyjollychristmas,0
2015,1,97,jamesbay,holdbacktheriver,7
2015,1,99,cherylcole,crazystupidlove,5
2015,1,100,iggyazalea,fancy,0
2015,2,1,markronson,uptownfunk,0
2015,2,2,hozier,takemetochurch,5
2015,2,3,fergie,lalovelala,6
2015,2,5,rihanna,fourfiveseconds,3
2015,2,6,philipgeorge,wishyouweremine,0
2015,2,7,karenharding,saysomething,3
2015,2,8,edsheeran,thinkingoutloud,10
2015,2,9,ollymurs,up,3
2015,2,10,avicii,thenights,5
2015,2,11,sia,elasticheart,5
2015,2,12,alesso,heroeswecouldbe,3
2015,2,14,taylorswift,blankspace,3
2015,2,15,samsmith,likeican,0
2015,2,16,jamesbay,holdbacktheriver,7
2015,2,17,meghantrainor,allaboutthatbass,0
