1991,03,44,THIS IS YOUR LIFE,BANDERAS
1991,03,45,THE ONE AND ONLY,CHESNEY HAWKES
1991,03,46,APPARENTLY NOTHIN',YOUNG DISCIPLES
1991,03,47,TILL WE MEET AGAIN,INNER CITY
1991,03,48,SADENESS PART 1,ENIGMA
1991,03,49,GONNA MAKE YOU SWEAT FT FREEDOM WILLIAMS,C&C MUSIC FACTORY FEATURING FREEDOM WILLIAMS
1991,03,50,SUMMER'S MAGIC,MARK SUMMERS
1991,03,51,TAKE ME AWAY,TRUE FAITH WITH FINAL CUT
1991,03,52,WHICH WAY SHOULD I JUMP?,MILLTOWN BROTHERS
1991,03,53,SECRET LOVE,THE BEE GEES
1991,03,54,SHADES OF BLUE (EP),THE THE
1991,03,55,BOW DOWN MISTER,JESUS LOVES YOU
1991,03,56,KIDS OF THE CENTURY,HELLOWEEN
1991,03,57,LOVE CONQUERS ALL,DEEP PURPLE
1991,03,58,JEALOUSY,THE ADVENTURES OF STEVIE V
1991,03,59,FEELIN',THE LA'S
1991,03,60,ECHO CHAMBER,BEATS INTERNATIONAL
1991,03,61,WRAP MY BODY TIGHT,JOHNNY GILL
1991,03,62,WHEN I WAS YOUNG,RIVER CITY PEOPLE
1991,03,63,THINKING ABOUT YOUR BODY,2 MAD
1991,03,64,NO WOMAN NO CRY,LONDONBEAT
1991,03,65,CAN I KICK IT?,A TRIBE CALLED QUEST
1991,03,66,ROCKIN' BACK INSIDE MY HEART,JULEE CRUISE
1991,03,67,MY SIDE OF THE BED,SUSANNAH HOFFS
1991,03,68,SENSITIVITY,RALPH TRESVANT
1991,03,69,MERCY MERCY ME/I WANT YOU,ROBERT PALMER
1991,03,70,INNUENDO,QUEEN
1991,03,71,THE NIGHT FEVER MEGAMIX,MIXMASTERS
1991,03,72,HOW DO YOU SAY... LOVE/GROOVE IS IN THE HEART,DEEE-LITE
1991,03,73,TINGLE,THAT PETROL EMOTION
1991,03,74,I CAN'T TAKE THE POWER,OFF-SHORE
1991,03,75,THE KING IS HALF UNDRESSED,JELLYFISH
1991,03,76,FOUNTAIN O'YOUTH,CANDYLAND
1991,03,77,IF THIS IS LOVE,JJ
1991,03,78,MESMERISE ME,MAUREEN
1991,03,79,WALKING ON AIR,FRAZIER CHORUS
1991,03,80,NOW WE ARE MARRIED,GOODBYE MR MACKENZIE
1991,03,81,TAKE A REST,GANG STARR
1991,03,82,DUNNO WHAT IT IS (ABOUT YOU),THE BEATMASTERS
1991,03,83,MORNING RISE,SLOWDIVE
1991,03,84,IS IT LOVE,BASEMENT BOYS AND ULTRA NATE
1991,03,85,DON'T QUIT,CARON WHEELER
1991,03,86,BBD (I THOUGHT IT WAS ME)?,BELL BIV DEVOE
1991,03,87,I FALL TO PIECES,PATSY CLINE
1991,03,88,SECRET,HEART
1991,03,89,INTERNATIONAL BRIGHT YOUNG THING,JESUS JONES
1991,03,90,MY LOVE,COLLAPSE
1991,03,91,OPEN UP YOUR MIND (LET ME IN),REAL PEOPLE
1991,03,92,WE ARE IN LOVE,HARRY CONNICK JR
1991,03,93,DON'T TRY TO TELL ME,WENDY AND LISA
1991,03,94,DRIVE THAT FAST,KITCHENS OF DISTINCTION
1991,03,95,BEAUTIFUL DISASTER,CHEAP AND NASTY
1991,03,96,LOVE AND AFFECTION {1991},JOAN ARMATRADING
1991,03,97,SERVE TEA, THEN MURDER/MICE IN THE PRESENCE OF THE LION,HARDNOISE
1991,03,98,LOVE AND PAIN,CARLTON
1991,03,99,HEAT OF THE MOMENT,A
